DTALite:
A Fast Open Source DTA Engine
Software Version =,1.1.0
Release Date=,Dec 10 2013
Simulation Date =,year: 2013,month:12,day:11,hour:22,min: 9
----------------------test1----------------------
Traffic Flow Model =,Spatial Queue Model
Assignment method=,Fixed Switching Rate
Percentage of considering to switch routes=,15
Travel time difference for route switching=,1
Relative Travel Time Indifference Band (%) for route switching=,15
 
# of Nodes=,149
# of Prohibited Movements=,0
# of Pretimed Signals=,20
# of Actuated Signals=,0
# of Link Types=,12
# of Links=,340
# of Zones=,41
# of Activity Locations=,51
# of Vehicle Types=,5
# of Demand Types=,4
# of Pricing Types=,0
# of VOT Records=,47
Demand Load Mode=,demand meta database
# of incident records=0
# of link-based toll records=0
# of work zone records=0
# of VMS records=0
# of movement records=0


Demand multiplier in setting file=,1
# of Vehicles to be simulated=,142013
# of Intra-zone Vehicles (not be simulated)=,0
Starting Time of Demand Loading (min)=,300
Ending Time of Demand Loading (min)=,660
Output Emission data=,NO
# of assignment iterations=,1
# of CPU threads=,8
Iteration #,CPU Running Time,# of agents,Avg Travel Time (min),Avg Trip Time (min),Avg Waiting Time at Origin (min),Avg Trip Time Index=(Mean TT/Free-flow TT),Avg Speed (mph),% considering to switch,% switched,% completing trips,network clearance time (in min),Avg UE gap (min),Relative UE gap (%),ODME: number of data points,ODME: Absolute link count error,ODME: % link count error,ODME: slope,ODME: r_squared,ODME: avg_simulated_to_avg_obs,travel_time_ 5:00,travel_time_ 5:15,travel_time_ 5:30,travel_time_ 5:45,travel_time_ 6:00,travel_time_ 6:15,travel_time_ 6:30,travel_time_ 6:45,travel_time_ 7:00,travel_time_ 7:15,travel_time_ 7:30,travel_time_ 7:45,travel_time_ 8:00,travel_time_ 8:15,travel_time_ 8:30,travel_time_ 8:45,travel_time_ 9:00,travel_time_ 9:15,travel_time_ 9:30,travel_time_ 9:45,travel_time_10:00,travel_time_10:15,travel_time_10:30,travel_time_10:45,Avg UE gap_ 5:00,Avg UE gap_ 5:15,Avg UE gap_ 5:30,Avg UE gap_ 5:45,Avg UE gap_ 6:00,Avg UE gap_ 6:15,Avg UE gap_ 6:30,Avg UE gap_ 6:45,Avg UE gap_ 7:00,Avg UE gap_ 7:15,Avg UE gap_ 7:30,Avg UE gap_ 7:45,Avg UE gap_ 8:00,Avg UE gap_ 8:15,Avg UE gap_ 8:30,Avg UE gap_ 8:45,Avg UE gap_ 9:00,Avg UE gap_ 9:15,Avg UE gap_ 9:30,Avg UE gap_ 9:45,Avg UE gap_10:00,Avg UE gap_10:15,Avg UE gap_10:30,Avg UE gap_10:45,Relative UE gap_ 5:00,Relative UE gap_ 5:15,Relative UE gap_ 5:30,Relative UE gap_ 5:45,Relative UE gap_ 6:00,Relative UE gap_ 6:15,Relative UE gap_ 6:30,Relative UE gap_ 6:45,Relative UE gap_ 7:00,Relative UE gap_ 7:15,Relative UE gap_ 7:30,Relative UE gap_ 7:45,Relative UE gap_ 8:00,Relative UE gap_ 8:15,Relative UE gap_ 8:30,Relative UE gap_ 8:45,Relative UE gap_ 9:00,Relative UE gap_ 9:15,Relative UE gap_ 9:30,Relative UE gap_ 9:45,Relative UE gap_10:00,Relative UE gap_10:15,Relative UE gap_10:30,Relative UE gap_10:45,
1,00:00:03,142013,103.481,219.585,116.104,53.664,1.42725,100,100,40.7681,1440, , , , , , , , ,6.57807,8.76443,11.1147,15.805,51.3001,113.157,152.154,155.667,106.745,102.624,99.0287,111.789,112.124,129.531,159.067,161.093,166.704,146.374,141.841,129.448,143.096,131.737,126.574,116.104, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
2,00:00:05,142013,99.1064,203.853,104.747,46.2409,1.56647,16.8597,10.7434,45.0614,1440,57.8809,23.4766, , , , , , ,6.29042,7.45221,8.25005,10.2121,24.4043,63.9547,114.077,147.623,126.946,102.471,99.1612,103.897,117.432,125.644,142.472,143.856,159.745,162.032,161.067,147.32,147.103,142.809,134.65,124.083,3.23214,6.0872,8.06172,12.86,48.489,82.7127,139.939,127.865,205.902,173.91,155.091,131.406,131.132,139.909,150.637,177.871,180.695,160.511,151.108,143.254,159.467,167.381,152.425,146.28,31.8441,53.0102,64.3485,82.0386,184.165,217.959,242.382,145.293,149.955,118.247,119.286,97.7382,81.8184,95.3228,210.815,200.268,80.9383,61.1961,62.9453,63.4227,72.8928,82.4696,80.4842,82.3271,

--Time Dependent Network MOE--,60 min interval
time_stamp_in_min,time_clock,cumulative_in_flow_count,cumulative_out_flow_count,number_vehicles_in_network,total_out_flow,total_vehicle_mile_traveled,avg_trip_time (departure_time_based),avg_trip_time_index = trip time/FFTT,avg_distance,avg_speed,avg_waiting_time_at_origin,
5929,5729,a,300,660,2028,300.7000,0.5620,407.6075,25.0000,0.0623,0,F,0,0.0000,2028,0.0000,0.0000,20280.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2028,0,0,0,"<LineString><coordinates>-111.897106,40.569737,0.0 -111.900825,40.569724,0.0</coordinates></LineString>",5929,5729,
5730,8172,a,300,660,2251,633.1000,0.5926,0.0000,24.0000,23.7778,99,A,0,0.0000,2251,0.0000,0.0000,22510.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2251,0,0,0,"<LineString><coordinates>-111.905514,40.583282,0.0 -111.905518,40.580699,0.0</coordinates></LineString>",5730,8172,
8172,5730,a,300,660,2461,633.1000,0.6479,0.0000,24.0000,2.5404,11,F,0,0.0000,2461,0.0000,0.0000,24610.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2461,0,0,0,"<LineString><coordinates>-111.905487,40.580699,0.0 -111.905483,40.583282,0.0</coordinates></LineString>",8172,5730,
5730,11763,a,300,660,2457,633.1000,0.6468,0.0000,24.0000,2.2329,9,F,0,0.0000,2457,0.0000,0.0000,24570.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2457,0,0,0,"<LineString><coordinates>-111.905483,40.583282,0.0 -111.905473,40.584909,0.0</coordinates></LineString>",5730,11763,
11763,5730,a,300,660,2254,633.1000,0.5934,0.0000,24.0000,23.7888,99,A,0,0.0000,2254,0.0000,0.0000,22540.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2254,0,0,0,"<LineString><coordinates>-111.905504,40.584909,0.0 -111.905514,40.583282,0.0</coordinates></LineString>",11763,5730,
5736,11146,a,300,660,6413,284.8000,1.2510,0.0000,43.0000,1.3125,3,F,0,0.0000,6413,0.0000,0.0000,64130.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6413,0,0,0,"<LineString><coordinates>-111.938679,40.602343,0.0 -111.938842,40.605899,0.0</coordinates></LineString>",5736,11146,
11146,5736,a,300,660,6318,284.8000,1.2324,0.0000,43.0000,1.2563,3,F,0,0.0000,6318,0.0000,0.0000,63180.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6318,0,0,0,"<LineString><coordinates>-111.938874,40.605898,0.0 -111.938710,40.602342,0.0</coordinates></LineString>",11146,5736,
5736,11148,a,300,660,6288,284.8000,1.2266,0.0000,43.0000,1.0412,2,F,0,0.0000,6288,0.0000,0.0000,62880.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6288,0,0,0,"<LineString><coordinates>-111.938710,40.602343,0.0 -111.938809,40.599039,0.0</coordinates></LineString>",5736,11148,
11148,5736,a,300,660,6396,284.8000,1.2477,0.0000,43.0000,1.0168,2,F,0,0.0000,6396,0.0000,0.0000,63960.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6396,0,0,0,"<LineString><coordinates>-111.938778,40.599038,0.0 -111.938679,40.602342,0.0</coordinates></LineString>",11148,5736,
5820,11147,a,300,660,2552,666.4000,0.6383,0.0000,32.0000,3.9878,12,F,0,0.0000,2552,0.0000,0.0000,25520.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2552,0,0,0,"<LineString><coordinates>-111.929251,40.603321,0.0 -111.929219,40.607691,0.0</coordinates></LineString>",5820,11147,
11147,5820,a,300,660,2616,666.4000,0.6543,0.0000,32.0000,30.8557,96,A,0,0.0000,2616,0.0000,0.0000,26160.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2616,0,0,0,"<LineString><coordinates>-111.929250,40.607691,0.0 -111.929282,40.603321,0.0</coordinates></LineString>",11147,5820,
5861,10872,a,300,660,5271,407.2000,1.0787,0.0000,36.0000,2.5881,7,F,0,0.0000,5271,0.0000,0.0000,52710.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5271,0,0,0,"<LineString><coordinates>-111.915199,40.621802,0.0 -111.913112,40.621080,0.0</coordinates></LineString>",5861,10872,
10872,5861,a,300,660,4207,407.2000,0.8610,0.0000,36.0000,1.7633,5,F,0,0.0000,4207,0.0000,0.0000,42070.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4207,0,0,0,"<LineString><coordinates>-111.913102,40.621109,0.0 -111.915189,40.621832,0.0</coordinates></LineString>",10872,5861,
5868,6253,a,300,660,1003,514.5000,0.3249,0.0000,26.0000,24.4418,94,A,0,0.0000,1003,0.0000,0.0000,10030.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1003,0,0,0,"<LineString><coordinates>-111.910199,40.558870,0.0 -111.913660,40.554725,0.0</coordinates></LineString>",5868,6253,
6253,5868,a,300,660,1894,514.5000,0.6135,458.6623,26.0000,0.0852,0,F,0,0.0000,1894,0.0000,0.0000,18940.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1894,0,0,0,"<LineString><coordinates>-111.913637,40.554705,0.0 -111.910175,40.558850,0.0</coordinates></LineString>",6253,5868,
6270,6273,a,300,660,3532,633.1000,0.9298,0.0000,24.0000,2.3231,10,F,0,0.0000,3532,0.0000,0.0000,35320.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3532,0,0,0,"<LineString><coordinates>-111.904832,40.593816,0.0 -111.905662,40.596467,0.0</coordinates></LineString>",6270,6273,
6273,6270,a,300,660,2837,633.1000,0.7469,0.0000,24.0000,23.8727,99,A,0,0.0000,2837,0.0000,0.0000,28370.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2837,0,0,0,"<LineString><coordinates>-111.905692,40.596457,0.0 -111.904862,40.593807,0.0</coordinates></LineString>",6273,6270,
6270,10853,a,300,660,2836,633.1000,0.7466,0.0000,24.0000,23.3405,97,A,0,0.0000,2836,0.0000,0.0000,28360.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2836,0,0,0,"<LineString><coordinates>-111.904862,40.593807,0.0 -111.904457,40.592381,0.0</coordinates></LineString>",6270,10853,
10853,6270,a,300,660,3534,633.1000,0.9303,0.0000,24.0000,2.2868,10,F,0,0.0000,3534,0.0000,0.0000,35340.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3534,0,0,0,"<LineString><coordinates>-111.904427,40.592389,0.0 -111.904832,40.593816,0.0</coordinates></LineString>",10853,6270,
6273,10851,a,300,660,3530,633.1000,0.9293,0.0000,24.0000,2.1953,9,F,0,0.0000,3530,0.0000,0.0000,35300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3530,0,0,0,"<LineString><coordinates>-111.905664,40.596472,0.0 -111.906118,40.597044,0.0</coordinates></LineString>",6273,10851,
10851,6273,a,300,660,2837,633.1000,0.7469,0.0000,24.0000,22.8718,95,A,0,0.0000,2837,0.0000,0.0000,28370.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2837,0,0,0,"<LineString><coordinates>-111.906142,40.597024,0.0 -111.905689,40.596452,0.0</coordinates></LineString>",10851,6273,
7210,10854,a,300,660,2981,633.1000,0.7848,0.0000,24.0000,1.4860,6,F,0,0.0000,2981,0.0000,0.0000,29810.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2981,0,0,0,"<LineString><coordinates>-111.904809,40.585856,0.0 -111.904180,40.586681,0.0</coordinates></LineString>",7210,10854,
10854,7210,a,300,660,2987,633.1000,0.7863,0.0000,24.0000,22.3434,93,A,0,0.0000,2987,0.0000,0.0000,29870.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2987,0,0,0,"<LineString><coordinates>-111.904205,40.586700,0.0 -111.904833,40.585875,0.0</coordinates></LineString>",10854,7210,
7210,11763,a,300,660,2255,633.1000,0.5936,0.0000,24.0000,22.3782,93,A,0,0.0000,2255,0.0000,0.0000,22550.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2255,0,0,0,"<LineString><coordinates>-111.904834,40.585874,0.0 -111.905501,40.584918,0.0</coordinates></LineString>",7210,11763,
11763,7210,a,300,660,2456,633.1000,0.6466,0.0000,24.0000,0.8321,3,F,0,0.0000,2456,0.0000,0.0000,24560.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2456,0,0,0,"<LineString><coordinates>-111.905476,40.584900,0.0 -111.904808,40.585857,0.0</coordinates></LineString>",11763,7210,
7984,11489,a,300,660,2412,814.4000,0.4936,0.0000,30.0000,29.5666,99,A,0,0.0000,2412,0.0000,0.0000,24120.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2412,0,0,0,"<LineString><coordinates>-111.900701,40.580632,0.0 -111.902652,40.580631,0.0</coordinates></LineString>",7984,11489,
11489,7984,a,300,660,2429,814.4000,0.4971,0.0000,30.0000,28.9914,97,A,0,0.0000,2429,0.0000,0.0000,24290.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2429,0,0,0,"<LineString><coordinates>-111.902652,40.580631,0.0 -111.900701,40.580632,0.0</coordinates></LineString>",11489,7984,
8172,11489,a,300,660,2460,857.3000,0.4782,0.0000,35.0000,33.0031,94,A,0,0.0000,2460,0.0000,0.0000,24600.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2460,0,0,0,"<LineString><coordinates>-111.905503,40.580683,0.0 -111.902653,40.580631,0.0</coordinates></LineString>",8172,11489,
11489,8172,a,300,660,2292,857.3000,0.4456,0.0000,35.0000,16.9605,48,D,0,0.0000,2292,0.0000,0.0000,22920.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2292,0,0,0,"<LineString><coordinates>-111.902652,40.580662,0.0 -111.905503,40.580714,0.0</coordinates></LineString>",11489,8172,
10851,10852,a,300,660,3529,633.1000,0.9290,0.0000,24.0000,2.1565,9,F,0,0.0000,3529,0.0000,0.0000,35290.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3529,0,0,0,"<LineString><coordinates>-111.906124,40.597048,0.0 -111.909240,40.598397,0.0</coordinates></LineString>",10851,10852,
10852,10851,a,300,660,2840,633.1000,0.7476,0.0000,24.0000,23.4731,98,A,0,0.0000,2840,0.0000,0.0000,28400.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2840,0,0,0,"<LineString><coordinates>-111.909253,40.598368,0.0 -111.906136,40.597020,0.0</coordinates></LineString>",10852,10851,
10853,11910,a,300,660,2834,633.1000,0.7461,0.0000,24.0000,23.6758,99,A,0,0.0000,2834,0.0000,0.0000,28340.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2834,0,0,0,"<LineString><coordinates>-111.904457,40.592384,0.0 -111.904274,40.589981,0.0</coordinates></LineString>",10853,11910,
11910,10853,a,300,660,3519,633.1000,0.9264,0.0000,24.0000,2.3049,10,F,0,0.0000,3519,0.0000,0.0000,35190.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3519,0,0,0,"<LineString><coordinates>-111.904243,40.589984,0.0 -111.904426,40.592386,0.0</coordinates></LineString>",11910,10853,
11126,11127,a,300,660,4175,407.2000,0.8544,0.0000,36.0000,1.1355,3,F,0,0.0000,4175,0.0000,0.0000,41750.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4175,0,0,0,"<LineString><coordinates>-111.918637,40.623740,0.0 -111.924686,40.623762,0.0</coordinates></LineString>",11126,11127,
11127,11126,a,300,660,5427,407.2000,1.1106,0.0000,36.0000,13.9154,39,E,0,0.0000,5427,0.0000,0.0000,54270.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5427,0,0,0,"<LineString><coordinates>-111.924686,40.623731,0.0 -111.918637,40.623709,0.0</coordinates></LineString>",11127,11126,
11181,11182,a,300,660,1932,666.4000,0.4832,0.0000,29.0000,1.3931,5,F,0,0.0000,1932,0.0000,0.0000,19320.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1932,0,0,0,"<LineString><coordinates>-111.931040,40.573160,0.0 -111.930162,40.572567,0.0</coordinates></LineString>",11181,11182,
11182,11181,a,300,660,2163,666.4000,0.5410,0.0000,29.0000,22.6711,78,B,0,0.0000,2163,0.0000,0.0000,21630.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2163,0,0,0,"<LineString><coordinates>-111.930145,40.572593,0.0 -111.931022,40.573186,0.0</coordinates></LineString>",11182,11181,
11184,11257,a,300,660,3509,633.1000,0.9238,0.0000,24.0000,22.2641,93,A,0,0.0000,3509,0.0000,0.0000,35090.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3509,0,0,0,"<LineString><coordinates>-111.913776,40.572317,0.0 -111.908378,40.569740,0.0</coordinates></LineString>",11184,11257,
11257,11184,a,300,660,4014,633.1000,1.0567,0.0000,24.0000,2.4602,10,F,0,0.0000,4014,0.0000,0.0000,40140.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4014,0,0,0,"<LineString><coordinates>-111.908365,40.569768,0.0 -111.913763,40.572345,0.0</coordinates></LineString>",11257,11184,


--MOE Group 9--
Detailed Data:,output_ODMOE.csv
origin_zone_no,destination_zone_no,number_of_vehicles,number_of_vehicles_completing_trips,trip_time_in_min,distance_in_mile
1,2,1021,368,207.6867,1.7013
1,3,378,111,218.0540,3.2645
1,5,77,20,249.3340,5.0001
1,6,82,22,194.1335,5.4044
1,7,515,128,217.5034,5.5985
1,9,135,27,126.3777,6.6409
1,11,175,63,187.4545,4.4438
1,13,254,101,179.3735,2.8636
1,14,3840,1503,178.2044,2.0483
1,15,192,77,187.0401,2.0274
1,16,574,283,210.5634,0.8730
1,17,398,177,219.3921,0.9547
1,18,118,57,198.7657,0.9039
1,31,143,41,208.3200,2.2343
1,32,255,112,219.1712,0.9870
1,34,173,56,210.0070,2.3203
1,37,95,28,214.6893,3.5605
1,38,66,15,204.2743,5.4771
1,41,2031,1006,204.2296,0.6245
2,1,905,729,187.7958,1.4707
2,3,427,313,220.3266,2.2540
2,5,76,44,231.7969,3.9053
2,6,74,43,231.2895,4.6481
2,7,205,121,236.2192,4.7016
2,9,116,46,151.3899,6.0770
2,11,162,134,208.6785,3.8115
2,13,264,220,208.0568,2.2651
2,14,441,246,250.4726,2.7499
2,15,114,62,274.7725,2.6881
2,16,195,160,186.3006,1.9565
2,17,299,259,177.8459,1.0249
2,18,154,125,188.5225,1.9875
2,31,190,150,202.5439,1.5125
2,32,187,165,178.6285,1.0179
2,34,231,180,190.0988,1.5053
2,37,97,74,235.9056,2.7339
2,38,55,30,232.5190,4.7212
2,41,533,436,188.2011,1.7177
3,1,488,110,205.6187,3.1485
3,2,516,132,216.2886,2.2171
3,4,67,22,243.9272,1.5699
3,5,745,221,219.4670,2.3009
3,6,764,223,223.8334,2.6748
3,7,242,71,242.7942,2.9853
3,9,1288,256,125.6522,4.1291
3,11,3059,773,249.3657,5.1688
3,13,303,78,246.5894,3.7539
3,14,217,36,211.3411,4.2511
3,15,137,23,203.7088,4.3544
3,16,126,31,224.4769,3.4931
3,17,231,59,218.2742,2.6292
3,18,51,11,125.8900,3.7503
3,19,180,57,227.7182,1.9201
3,21,97,19,75.5311,3.8833
3,23,59,19,264.4470,3.7704
3,25,187,65,251.9781,1.5519
3,26,149,52,219.4210,1.3966
3,27,190,68,238.2886,1.0058
3,28,73,20,283.0709,5.0330
3,31,322,91,210.4459,1.2819
3,32,142,35,213.2003,2.6954
3,33,59,18,257.2681,1.9195
3,34,504,151,225.7272,1.5021
3,37,457,158,228.2316,0.9907
3,38,170,48,213.7111,2.9301
3,41,1316,299,205.3565,3.3830
4,1,491,170,237.4307,4.4888
4,2,242,94,222.4192,3.7387
4,5,77,62,214.1557,1.3940
4,7,194,160,231.0411,1.9990
4,9,56,29,197.2033,3.1621
4,10,746,635,265.0256,2.6418
4,11,50,40,285.6479,4.0597
4,14,411,106,281.7699,5.7583
4,15,169,47,284.7982,5.8470
4,16,115,39,223.8263,4.7742
4,19,50,43,216.0494,0.9106
5,1,97,14,69.3727,5.2219
5,2,90,16,177.7955,4.5300
5,3,541,104,180.8983,2.5439
5,6,525,283,259.1868,0.9073
5,7,266,136,272.6303,1.2594
5,9,969,339,234.9749,2.4873
5,11,363,106,270.9041,4.8556
5,13,66,13,209.8231,6.3319
5,14,55,9,154.4856,6.8224
5,19,150,66,284.3359,0.9158
5,21,78,29,252.5291,2.2150
5,31,59,10,111.7048,3.8756
5,34,77,13,129.0616,3.4006
5,37,105,28,264.8143,1.8181
5,38,176,93,275.3172,1.1103
5,41,340,50,118.5058,5.3389
6,1,112,18,181.7310,5.6629
6,2,99,18,199.6710,4.5418
6,3,656,121,160.0632,2.9259
6,5,646,358,271.7514,0.9073
6,7,260,137,284.9794,1.6377
6,9,635,215,239.2272,2.8709
6,11,466,131,270.8330,5.1798
6,13,76,13,204.0188,6.0915
6,14,61,10,281.5262,6.7344
6,17,53,9,214.3641,5.1694
6,19,140,61,284.2210,1.2806
6,21,86,32,266.9403,2.7213
6,31,58,9,152.8659,3.9168
6,34,76,13,141.5798,3.7097
6,37,129,34,265.8998,2.1386
6,38,177,94,273.6105,1.4754
6,41,1081,166,156.8110,5.7882
7,1,555,79,161.7911,5.6650
7,2,313,53,137.3095,4.8177
7,3,325,58,155.6594,2.9773
7,5,349,88,199.1107,1.3375
7,6,294,77,208.1387,1.7075
7,9,451,173,253.7662,2.1559
7,11,201,91,275.9290,4.4207
7,13,87,39,266.2030,5.3138
7,14,413,73,93.3958,5.9620
7,15,175,35,154.2055,6.2030
7,16,769,123,166.0746,5.8688
7,17,52,7,145.7662,5.3533
7,18,50,5,31.3016,5.8254
7,19,169,85,267.5405,1.1014
7,20,51,24,275.8466,1.2897
7,21,147,59,258.4610,1.8948
7,25,94,47,271.1388,1.9226
7,27,50,10,341.1160,2.4166
7,31,63,11,102.3381,4.5104
7,34,80,15,205.5361,4.1802
7,37,103,33,210.0176,1.7447
7,38,225,89,260.1162,1.4171
7,41,132,19,158.9988,5.7495
8,9,209,209,149.8381,0.3200
9,1,251,25,158.1507,6.6479
9,2,210,18,109.9579,5.7221
9,3,1597,165,119.5167,4.1463
9,5,2786,383,183.3777,2.4744
9,6,919,128,187.9617,2.8389
9,7,530,140,285.6304,2.1456
9,11,2130,593,271.1831,4.3024
9,13,351,90,307.1370,6.3741
9,14,256,25,64.2696,6.9996
9,15,154,14,62.3286,6.9703
9,16,79,13,273.6218,6.6320
9,17,113,13,218.7443,6.0631
9,19,185,52,284.8320,2.2690
9,20,99,28,261.1503,1.4525
9,21,700,205,255.0523,0.9217
9,22,248,79,260.9255,0.5212
9,23,282,80,269.4292,3.0404
9,26,75,23,299.4718,4.0268
9,27,74,10,107.9026,3.7133
9,28,259,70,256.4636,4.3104
9,31,139,18,192.1347,5.1345
9,32,68,8,150.0768,6.1834
9,34,162,15,187.7063,4.9230
9,37,186,31,205.0598,3.1991
9,38,283,58,252.8268,2.5862
9,41,1212,120,144.4020,6.9145
10,1,514,142,204.9565,6.1215
10,2,237,67,186.0461,5.1554
10,4,750,532,233.5811,2.6005
10,9,198,135,239.3109,2.7991
10,11,98,73,224.1906,1.8855
10,14,392,150,239.3609,4.8705
10,15,169,61,224.5828,4.8451
10,16,103,75,250.1304,5.5497
11,1,293,47,169.1868,5.0280
11,2,262,65,217.5853,3.9082
11,3,3276,674,189.2291,5.1436
11,5,607,205,266.8019,4.7855
11,6,647,215,265.8617,5.1557
11,7,397,157,298.5114,4.4039
11,8,57,20,258.0264,4.2250
11,9,1906,723,273.0504,4.2942
11,10,65,26,225.6687,1.8901
11,13,492,159,250.4147,2.8470
11,14,333,79,217.4532,3.1026
11,15,206,49,219.0679,3.1008
11,16,104,18,219.5174,4.0721
11,17,136,38,219.4123,4.0939
11,19,94,37,264.8307,3.7939
11,21,188,74,283.8153,4.1009
11,22,69,29,272.7677,4.4354
11,23,163,69,253.0347,1.5977
11,25,127,45,274.4152,4.0945
11,26,114,32,247.7463,5.0020
11,27,86,24,226.8013,4.4754
11,28,312,138,241.5237,1.3919
11,30,331,146,245.7582,0.5322
11,31,144,30,169.6901,4.6841
11,32,81,21,246.6862,5.0628
11,34,226,64,238.6035,4.1875
11,37,187,60,251.7987,4.1677
11,38,123,34,318.0914,4.8476
11,41,1108,184,182.3028,5.2042
12,11,69,69,139.1600,1.7539
12,13,142,142,164.2398,0.9330
12,14,72,72,220.9544,1.5380
13,1,982,265,235.0566,3.0685
13,2,1516,723,234.0002,2.3510
13,3,378,153,251.3092,3.7978
13,5,79,22,217.1385,5.5304
13,6,83,23,222.3315,5.9325
13,7,306,161,295.6143,5.2067
13,9,276,111,296.5212,6.4028
13,11,447,268,237.0729,2.3910
13,14,1178,542,241.1470,1.4285
13,15,689,323,242.6472,1.4188
13,16,295,124,264.4381,2.5189
13,17,228,120,228.5342,2.2279
13,18,99,30,241.3754,3.0595
13,21,55,20,325.8035,6.0809
13,25,64,34,249.3636,3.6391
13,28,56,31,230.8617,3.4251
13,31,132,55,237.8589,3.1155
13,32,116,55,241.7958,2.7239
13,34,173,94,242.9271,2.3722
13,36,66,40,231.2279,0.6173
13,37,89,39,261.8401,3.9463
13,38,63,15,188.0347,6.1057
13,41,418,114,225.9757,3.3432
14,1,3224,1005,224.6038,2.2412
14,2,596,247,211.1085,2.7724
14,3,217,76,205.4248,4.1588
14,5,53,14,213.7363,5.9278
14,6,54,13,176.5193,6.3536
14,7,377,167,286.1577,5.6946
14,9,168,62,306.3145,6.7912
14,11,236,134,230.7752,2.8800
14,13,488,282,232.2222,1.3909
14,15,1953,1129,232.5680,0.5702
14,16,321,160,260.5004,1.6742
14,17,148,68,257.0092,2.1552
14,31,72,24,195.7747,3.4719
14,32,74,20,243.2472,2.6734
14,34,125,58,205.1557,2.7370
14,37,54,23,256.2317,4.2032
14,41,362,112,223.8988,2.4226
15,1,742,272,229.4078,2.3268
15,2,359,168,197.0119,2.7641
15,3,134,55,210.7447,4.1553
15,7,292,149,278.3521,5.6571
15,9,101,41,285.9598,6.7673
15,11,147,94,218.8447,2.8750
15,13,294,193,216.5972,1.3859
15,14,2049,1329,217.7317,0.5702
15,16,250,143,252.9913,1.6655
15,17,87,50,244.7522,2.1486
15,18,91,39,237.3743,2.1351
15,31,50,23,234.3674,3.4264
15,34,64,35,204.2754,2.7828
15,41,219,82,230.0318,2.5510
16,1,1201,363,200.6452,1.0080
16,2,497,118,185.4782,2.0686
16,3,125,30,237.5341,3.5030
16,7,1426,285,205.7950,5.6905
16,9,57,10,116.5997,6.6762
16,11,76,26,203.8853,3.9510
16,13,132,45,193.7881,2.3717
16,14,756,267,206.8076,1.5408
16,15,344,121,206.4465,1.5676
16,18,109,41,195.7375,1.0242
16,32,67,19,205.2371,1.4323
16,34,52,24,261.5950,2.1636
16,41,400,123,202.2395,1.3180
17,1,461,461,86.4897,0.9613
17,2,281,281,103.9937,1.0952
17,3,187,187,212.1682,2.6364
17,9,64,25,222.3637,6.1303
17,11,85,85,131.4367,3.6600
17,13,145,145,117.9435,2.1781
17,14,120,120,64.0009,2.1128
17,15,76,76,60.9129,2.1263
17,16,123,123,55.6617,0.9399
17,31,66,66,169.4696,1.8196
17,32,153,153,71.8912,0.5862
17,34,95,95,116.0329,1.5641
17,41,402,402,86.0845,1.2226
18,1,926,770,178.3226,1.0034
18,2,422,255,207.0647,2.1166
18,3,59,32,257.5744,3.5419
18,7,304,131,253.0127,5.8999
18,14,649,510,172.5000,2.0720
18,15,269,215,172.8129,2.0657
18,16,212,212,172.0451,0.9011
18,17,55,55,170.1919,0.9707
