vehicle_id,from_zone_id,to_zone_id,pricing_type,number_of_nodes,path_sequence
v0,o14,d1,t1,n12,5037,11128,5030,10872,5861,5441,11126,11127,5440,11125,5436,5577,
v1,o41,d1,t1,n3,5578,5436,5577,
v2,o24,d1,t1,n23,1325,10853,6270,6273,10851,10852,5106,4804,5109,11150,5027,5010,4958,5030,10872,5861,5441,11126,11127,5440,11125,5436,5577,
v3,o39,d1,t1,n27,1404,11257,5175,6185,8172,3000,1358,5117,5,4,3,2,1,11914,5592,5114,5589,5112,11160,5113,11148,5736,11146,5017,5018,5436,5577,
v4,o37,d1,t1,n13,1349,5210,11172,5112,11160,5113,11148,5736,11146,5017,5018,5436,5577,
v5,o26,d1,t1,n12,1323,11161,1322,11160,5113,11148,5736,11146,5017,5018,5436,5577,
v6,o33,d3,t1,n7,1351,5209,5211,5210,11172,5112,11159,
v7,o22,d1,t1,n27,3689,11507,5175,6185,8172,3000,1358,5117,5,4,3,2,1,11914,5592,5114,5589,5112,11160,5113,11148,5736,11146,5017,5018,5436,5577,
v8,o12,d1,t1,n16,11151,5109,11150,5027,5010,4958,5030,10872,5861,5441,11126,11127,5440,11125,5436,5577,
v9,o35,d1,t1,n6,1290,4952,5440,11125,5436,5577,
v10,o41,d4,t1,n14,5578,5436,5018,5017,11146,5736,11148,5113,11160,5112,11172,5210,5211,11180,
v11,o10,d1,t1,n27,5929,5729,5175,6185,8172,3000,1358,5117,5,4,3,2,1,11914,5592,5114,5589,5112,11160,5113,11148,5736,11146,5017,5018,5436,5577,
v12,o31,d1,t1,n6,1314,11146,5017,5018,5436,5577,
v13,o33,d1,t1,n15,1351,5209,5211,5210,11172,5112,11160,5113,11148,5736,11146,5017,5018,5436,5577,
v14,o18,d1,t1,n4,1286,11125,5436,5577,
v15,o31,d8,t1,n19,1314,11146,5736,11148,5113,11160,5112,5589,5114,5592,11914,5215,5588,11184,11257,5175,11507,5216,10847,
v16,o4,d19,t1,n4,11180,5211,5209,1352,
v17,o20,d1,t1,n18,1356,6256,5232,11182,11181,5211,5210,11172,5112,11160,5113,11148,5736,11146,5017,5018,5436,5577,
v18,o8,d1,t1,n28,10847,5216,11507,5175,6185,8172,3000,1358,5117,5,4,3,2,1,11914,5592,5114,5589,5112,11160,5113,11148,5736,11146,5017,5018,5436,5577,
v19,o28,d4,t1,n18,1359,3001,3000,1358,5117,5,4,3,2,1,11914,5215,11183,5232,11182,11181,5211,11180,
v20,o14,d1,t1,n12,5037,11128,5030,10872,5861,5441,11126,11127,5440,11125,5436,5577,
v21,o16,d1,t1,n5,11827,5440,11125,5436,5577,
v22,o6,d1,t1,n16,5238,5208,5209,5211,5210,11172,5112,11160,5113,11148,5736,11146,5017,5018,5436,5577,
v23,o28,d1,t1,n24,1359,3001,3000,1358,5117,5,4,3,2,1,11914,5592,5114,5589,5112,11160,5113,11148,5736,11146,5017,5018,5436,5577,
v24,o41,d1,t1,n3,5578,5436,5577,
v25,o37,d2,t1,n11,1349,5210,11172,5112,11160,5113,11148,5736,11146,5017,11123,
v26,o14,d8,t1,n20,5037,11128,5030,4958,5010,5027,11150,5109,4804,5106,5117,1358,3000,3001,8172,6185,5175,11507,5216,10847,
v27,o24,d1,t1,n23,1325,10853,6270,6273,10851,10852,5106,4804,5109,11150,5027,5010,4958,5030,10872,5861,5441,11126,11127,5440,11125,5436,5577,
v28,o18,d28,t1,n25,1286,11125,5436,5018,5017,11146,5736,11148,5113,11160,5112,5589,5114,5592,11914,1,2,3,4,5,5117,1358,3000,3001,1359,
v29,o4,d21,t1,n11,11180,5211,5209,5208,11261,5214,11259,5587,5174,5868,6253,
v30,o4,d1,t1,n14,11180,5211,5210,11172,5112,11160,5113,11148,5736,11146,5017,5018,5436,5577,
v31,o4,d8,t1,n12,11180,5211,5209,5208,11261,5214,11259,5587,5174,5868,5216,10847,
v32,o2,d1,t1,n5,11123,5017,5018,5436,5577,
v33,o39,d1,t1,n27,1404,11257,5175,6185,8172,3000,1358,5117,5,4,3,2,1,11914,5592,5114,5589,5112,11160,5113,11148,5736,11146,5017,5018,5436,5577,
v34,o16,d3,t1,n13,11827,5440,4952,5022,11147,1319,11146,5736,11148,5113,11160,5112,11159,
v35,o37,d1,t1,n13,1349,5210,11172,5112,11160,5113,11148,5736,11146,5017,5018,5436,5577,
v36,o26,d1,t1,n12,1323,11161,1322,11160,5113,11148,5736,11146,5017,5018,5436,5577,
v37,o33,d3,t1,n7,1351,5209,5211,5210,11172,5112,11159,
v38,o14,d1,t1,n12,5037,11128,5030,10872,5861,5441,11126,11127,5440,11125,5436,5577,
v39,o10,d40,t1,n16,5929,5729,5175,6185,8172,3000,1358,5117,5106,4804,5109,11150,5027,5009,5240,1296,
v40,o39,d30,t1,n7,1404,11257,5175,6185,8172,5730,1360,
v41,o22,d1,t1,n27,3689,11507,5175,6185,8172,3000,1358,5117,5,4,3,2,1,11914,5592,5114,5589,5112,11160,5113,11148,5736,11146,5017,5018,5436,5577,
v42,o12,d1,t1,n16,11151,5109,11150,5027,5010,4958,5030,10872,5861,5441,11126,11127,5440,11125,5436,5577,
v43,o41,d1,t1,n3,5578,5436,5577,
v44,o35,d1,t1,n6,1290,4952,5440,11125,5436,5577,
v45,o2,d19,t1,n13,11123,5017,11146,5736,11148,5113,11160,5112,11172,5210,5211,5209,1352,
v46,o10,d1,t1,n27,5929,5729,5175,6185,8172,3000,1358,5117,5,4,3,2,1,11914,5592,5114,5589,5112,11160,5113,11148,5736,11146,5017,5018,5436,5577,
