time_stamp_in_min,time_clock,cumulative_in_flow_count,cumulative_out_flow_count,number_vehicles_in_network,total_out_flow,total_vehicle_mile_traveled,avg_trip_time (departure_time_based),avg_trip_time_index = trip time/FFTT,avg_distance,avg_speed,avg_waiting_time_at_origin,
5112,11160,a,930,1050,2403,284.8000,1.4063,0.0000,43.0000,4.8616,11,F,0,0.0000,2403,0.0000,0.0000,24030.0000,14071226.0000,1011251.8750,174.0021,8345.4131,68.0848,2403,0,0,0,"<LineString><coordinates>-111.938696,40.587763,0.0 -111.938844,40.590846,0.0</coordinates></LineString>",5112,11160,
5112,11172,a,930,1050,1096,446.0000,0.6143,0.0000,39.0000,37.7441,97,A,0,0.0000,1096,0.0000,0.0000,10960.0000,1338058.0000,96161.5234,17.2340,720.1613,5.9424,1096,0,0,0,"<LineString><coordinates>-111.938765,40.587762,0.0 -111.938853,40.584172,0.0</coordinates></LineString>",5112,11172,
5113,11148,a,930,1050,2421,284.8000,1.4168,0.0000,43.0000,20.5179,48,D,1,0.0000,2421,2421.0000,242100.0000,24210.0000,7499352.0000,538953.5000,100.7711,4550.2188,37.0114,2421,0,0,0,"<LineString><coordinates>-111.938736,40.594013,0.0 -111.938758,40.599039,0.0</coordinates></LineString>",5113,11148,
5113,11160,a,930,1050,2651,284.8000,1.5514,0.0000,43.0000,2.5314,6,F,0,0.0000,2651,0.0000,0.0000,26510.0000,24812044.0000,1783151.6250,274.1103,12934.2354,105.8720,2651,0,0,0,"<LineString><coordinates>-111.938805,40.594014,0.0 -111.938913,40.590845,0.0</coordinates></LineString>",5113,11160,
5114,5592,a,930,1050,2914,423.7000,1.7194,0.0000,32.0000,4.1823,13,F,0,0.0000,2914,0.0000,0.0000,29140.0000,21599702.0000,1552277.5000,190.0427,8065.8057,66.4517,2914,0,0,0,"<LineString><coordinates>-111.929195,40.587759,0.0 -111.922175,40.587707,0.0</coordinates></LineString>",5114,5592,
5117,11255,a,930,1050,1725,423.7000,1.0178,0.0000,32.0000,27.6171,86,B,0,0.0000,1725,0.0000,0.0000,17250.0000,1338593.2500,96200.2734,18.2158,834.7568,6.7959,1725,0,0,0,"<LineString><coordinates>-111.910223,40.587683,0.0 -111.907885,40.587778,0.0</coordinates></LineString>",5117,11255,
5118,5727,a,930,1050,1161,423.7000,0.6850,0.0000,32.0000,31.4940,98,A,0,0.0000,1161,0.0000,0.0000,11610.0000,740119.5000,53189.9844,9.8386,448.0562,3.6429,1161,0,0,0,"<LineString><coordinates>-111.904261,40.587979,0.0 -111.902133,40.587965,0.0</coordinates></LineString>",5118,5727,
5208,5209,a,930,1050,1081,446.0000,0.6059,0.0000,39.0000,2.8074,7,F,0,0.0000,1081,0.0000,0.0000,10810.0000,12469212.0000,896142.3125,97.4962,3819.6045,32.6290,1081,0,0,0,"<LineString><coordinates>-111.938658,40.562285,0.0 -111.938703,40.568083,0.0</coordinates></LineString>",5208,5209,
5209,5211,a,930,1050,1273,446.0000,0.7136,0.0000,39.0000,2.8798,7,F,1,0.0000,1273,1273.0000,127300.0000,12730.0000,12123066.0000,871251.7500,97.5619,4453.6143,36.0615,1273,0,0,0,"<LineString><coordinates>-111.938703,40.568082,0.0 -111.938652,40.573110,0.0</coordinates></LineString>",5209,5211,
5210,11172,a,930,1050,1621,446.0000,0.9086,0.0000,39.0000,2.8571,7,F,1,0.0000,1621,1621.0000,162100.0000,16210.0000,19201488.0000,1379915.7500,121.8197,5495.9658,43.2991,1621,0,0,0,"<LineString><coordinates>-111.938706,40.576961,0.0 -111.938784,40.584171,0.0</coordinates></LineString>",5210,11172,
5211,5210,a,930,1050,1376,446.0000,0.7713,0.0000,39.0000,2.7857,7,F,0,0.0000,1376,0.0000,0.0000,13760.0000,10690147.0000,768259.6875,89.2111,4106.2241,33.0312,1376,0,0,0,"<LineString><coordinates>-111.938652,40.573111,0.0 -111.938706,40.576961,0.0</coordinates></LineString>",5211,5210,
5436,5018,a,930,1050,1271,284.8000,0.7438,0.0000,43.0000,1.3906,3,F,1,0.0000,1271,1271.0000,127100.0000,12710.0000,34862272.0000,2505504.2500,252.1182,10572.7480,88.6475,1271,0,0,0,"<LineString><coordinates>-111.938777,40.624085,0.0 -111.938889,40.616737,0.0</coordinates></LineString>",5436,5018,
5436,5578,a,930,1050,1143,284.8000,0.6689,0.0000,39.0000,36.2195,93,A,1,0.0000,1143,1143.0000,114300.0000,11430.0000,2496214.5000,179394.5469,31.3078,1172.9858,9.6932,1143,0,0,0,"<LineString><coordinates>-111.938707,40.624085,0.0 -111.938725,40.630427,0.0</coordinates></LineString>",5436,5578,
5524,5863,a,930,1050,1096,407.2000,0.6729,0.0000,36.0000,35.7098,99,A,1,0.0000,1096,1096.0000,109600.0000,10960.0000,2593758.0000,186404.3125,31.6469,1248.9641,10.4109,1096,0,0,0,"<LineString><coordinates>-111.925482,40.608697,0.0 -111.916778,40.610231,0.0</coordinates></LineString>",5524,5863,
5589,5114,a,930,1050,2793,446.0000,1.5656,0.0000,39.0000,4.4786,11,F,1,0.0000,2793,2793.0000,279300.0000,27930.0000,14266390.0000,1025272.9375,134.6592,6260.2935,50.1903,2793,0,0,0,"<LineString><coordinates>-111.934063,40.587747,0.0 -111.929194,40.587759,0.0</coordinates></LineString>",5589,5114,
5727,5119,a,930,1050,1161,423.7000,0.6850,0.0000,32.0000,28.3074,88,B,0,0.0000,1161,0.0000,0.0000,11610.0000,552330.1875,39694.1484,8.4714,468.9968,3.6633,1161,0,0,0,"<LineString><coordinates>-111.902134,40.587965,0.0 -111.901031,40.587936,0.0</coordinates></LineString>",5727,5119,
5736,11146,a,930,1050,2338,284.8000,1.3682,0.0000,43.0000,29.1816,68,C,0,0.0000,2338,0.0000,0.0000,23380.0000,3846010.5000,276399.7500,52.9353,2443.2407,19.6992,2338,0,0,0,"<LineString><coordinates>-111.938660,40.602344,0.0 -111.938823,40.605900,0.0</coordinates></LineString>",5736,11146,
5736,11148,a,930,1050,2561,284.8000,1.4987,0.0000,43.0000,2.7625,6,F,0,0.0000,2561,0.0000,0.0000,25610.0000,21855950.0000,1570706.3750,230.0593,10593.4277,87.5546,2561,0,0,0,"<LineString><coordinates>-111.938729,40.602344,0.0 -111.938828,40.599040,0.0</coordinates></LineString>",5736,11148,
5863,5009,a,930,1050,1096,407.2000,0.6729,0.0000,36.0000,35.6410,99,A,0,0.0000,1096,0.0000,0.0000,10960.0000,1138633.8750,81829.7734,14.3308,611.2133,5.0023,1096,0,0,0,"<LineString><coordinates>-111.916782,40.610230,0.0 -111.913170,40.610436,0.0</coordinates></LineString>",5863,5009,
8172,6185,a,930,1050,1591,666.4000,1.1937,0.0000,29.0000,28.9869,100,A,1,0.0000,1591,1591.0000,159100.0000,15910.0000,2392121.0000,171913.7969,25.0102,628.8770,5.8148,1591,0,0,0,"<LineString><coordinates>-111.905538,40.580699,0.0 -111.905548,40.575754,0.0</coordinates></LineString>",8172,6185,
11146,5017,a,930,1050,2262,284.8000,1.3237,0.0000,43.0000,34.4349,80,B,0,0.0000,2262,0.0000,0.0000,22620.0000,3092311.5000,222234.0156,41.1979,1847.1409,14.9249,2262,0,0,0,"<LineString><coordinates>-111.938823,40.605897,0.0 -111.938716,40.609516,0.0</coordinates></LineString>",11146,5017,
11146,5736,a,930,1050,2541,284.8000,1.4870,0.0000,43.0000,2.5442,6,F,0,0.0000,2541,0.0000,0.0000,25410.0000,27013604.0000,1941372.6250,299.9680,14132.3975,115.9227,2541,0,0,0,"<LineString><coordinates>-111.938893,40.605897,0.0 -111.938729,40.602341,0.0</coordinates></LineString>",11146,5736,
11148,5113,a,930,1050,2636,284.8000,1.5426,0.0000,43.0000,2.5633,6,F,1,0.0000,2636,2636.0000,263600.0000,26360.0000,36900888.0000,2651936.0000,377.7505,17183.4941,142.0962,2636,0,0,0,"<LineString><coordinates>-111.938828,40.599038,0.0 -111.938805,40.594013,0.0</coordinates></LineString>",11148,5113,
11148,5736,a,930,1050,2346,284.8000,1.3729,0.0000,43.0000,32.8525,76,B,0,0.0000,2346,0.0000,0.0000,23460.0000,3173910.7500,228098.0938,43.1730,1957.2328,15.8007,2346,0,0,0,"<LineString><coordinates>-111.938758,40.599038,0.0 -111.938660,40.602342,0.0</coordinates></LineString>",11148,5736,
11159,5112,a,930,1050,1417,446.0000,0.7943,12.4974,39.0000,0.9132,2,F,1,0.0000,1417,1417.0000,141700.0000,14170.0000,26550598.0000,1908189.3750,173.4238,7334.0879,60.3852,1417,0,0,0,"<LineString><coordinates>-111.943604,40.587727,0.0 -111.938730,40.587727,0.0</coordinates></LineString>",11159,5112,
11160,5112,a,930,1050,2609,284.8000,1.5268,0.0000,43.0000,2.9066,7,F,0,0.0000,2609,0.0000,0.0000,26090.0000,20947128.0000,1505394.3750,230.7556,11021.8877,89.9471,2609,0,0,0,"<LineString><coordinates>-111.938913,40.590843,0.0 -111.938765,40.587760,0.0</coordinates></LineString>",11160,5112,
11160,5113,a,930,1050,2420,284.8000,1.4162,0.0000,43.0000,6.7886,16,F,0,0.0000,2420,0.0000,0.0000,24200.0000,11334010.0000,814538.4375,145.0416,6879.0308,56.1136,2420,0,0,0,"<LineString><coordinates>-111.938844,40.590843,0.0 -111.938736,40.594012,0.0</coordinates></LineString>",11160,5113,
11172,5112,a,930,1050,1827,446.0000,1.0241,0.0000,39.0000,2.9927,8,F,0,0.0000,1827,0.0000,0.0000,18270.0000,15833659.0000,1137908.1250,168.5976,7883.1768,64.2170,1827,0,0,0,"<LineString><coordinates>-111.938784,40.584170,0.0 -111.938696,40.587761,0.0</coordinates></LineString>",11172,5112,
11172,5210,a,930,1050,1046,446.0000,0.5863,0.0000,39.0000,38.6521,99,A,1,0.0000,1046,1046.0000,104600.0000,10460.0000,2432885.2500,174843.1563,30.9013,1224.7631,10.3138,1046,0,0,0,"<LineString><coordinates>-111.938853,40.584171,0.0 -111.938775,40.576960,0.0</coordinates></LineString>",11172,5210,
11255,5118,a,930,1050,1725,423.7000,1.0178,0.0000,32.0000,29.7928,93,A,1,0.0000,1725,1725.0000,172500.0000,17250.0000,1858286.6250,133548.7813,24.1650,1007.4821,8.3616,1725,0,0,0,"<LineString><coordinates>-111.907885,40.587778,0.0 -111.904258,40.587979,0.0</coordinates></LineString>",11255,5118,
11507,5216,a,930,1050,1249,300.7000,1.0384,0.0000,25.0000,24.3997,98,A,0,0.0000,1249,0.0000,0.0000,12490.0000,1355352.0000,97404.4766,8.1080,104.7679,1.5236,1249,0,0,0,"<LineString><coordinates>-111.902562,40.562396,0.0 -111.902808,40.559000,0.0</coordinates></LineString>",11507,5216,
1358,3000,a,930,1050,1965,600.0000,1.6375,0.0000,35.0000,13.6001,39,E,1,0.0000,1965,1965.0000,196500.0000,19650.0000,1340265.6250,96320.4609,16.4926,698.0153,5.6941,1965,0,0,0,"<LineString><coordinates>-111.911517,40.583553,0.0 -111.911584,40.583542,0.0 -111.911650,40.583531,0.0 -111.911717,40.583519,0.0 -111.911783,40.583508,0.0 -111.911850,40.583496,0.0 -111.911916,40.583484,0.0 -111.911983,40.583473,0.0 -111.912050,40.583461,0.0 -111.912116,40.583449,0.0 -111.912183,40.583436,0.0 -111.912250,40.583424,0.0 -111.912316,40.583412,0.0 -111.912382,40.583399,0.0 -111.912448,40.583386,0.0 -111.912514,40.583373,0.0 -111.912580,40.583360,0.0 -111.912645,40.583347,0.0 -111.912711,40.583333,0.0 -111.912776,40.583320,0.0 -111.912841,40.583306,0.0 -111.912905,40.583292,0.0 -111.912969,40.583278,0.0 -111.913033,40.583263,0.0 -111.913097,40.583248,0.0 -111.913160,40.583234,0.0 -111.913222,40.583219,0.0 -111.913285,40.583203,0.0 -111.913347,40.583188,0.0 -111.913408,40.583172,0.0 -111.913469,40.583156,0.0 -111.913530,40.583140,0.0 -111.913590,40.583123,0.0 -111.913650,40.583107,0.0 -111.913709,40.583090,0.0 -111.913768,40.583072,0.0 -111.913826,40.583055,0.0 -111.913883,40.583037,0.0 -111.913940,40.583019,0.0 -111.913997,40.583001,0.0 -111.914053,40.582982,0.0 -111.914108,40.582963,0.0 -111.914163,40.582944,0.0 -111.914217,40.582924,0.0 -111.914271,40.582905,0.0 -111.914324,40.582885,0.0 -111.914376,40.582864,0.0 -111.914428,40.582843,0.0 -111.914479,40.582822,0.0 -111.914530,40.582801,0.0 -111.914580,40.582779,0.0 -111.914629,40.582757,0.0 -111.914677,40.582735,0.0 -111.914725,40.582712,0.0 -111.914772,40.582689,0.0 -111.914819,40.582666,0.0 -111.914865,40.582642,0.0 -111.914910,40.582618,0.0 -111.914954,40.582593,0.0 -111.914998,40.582569,0.0 -111.915041,40.582543,0.0 -111.915084,40.582518,0.0 -111.915126,40.582492,0.0 -111.915167,40.582465,0.0 -111.915207,40.582439,0.0 -111.915247,40.582412,0.0 -111.915286,40.582384,0.0 -111.915324,40.582356,0.0 -111.915362,40.582328,0.0 -111.915399,40.582299,0.0 -111.915435,40.582270,0.0 -111.915471,40.582240,0.0 -111.915506,40.582210,0.0 -111.915540,40.582180,0.0 -111.915574,40.582149,0.0 -111.915607,40.582118,0.0 -111.915639,40.582086,0.0 -111.915671,40.582054,0.0 -111.915702,40.582022,0.0 -111.915733,40.581989,0.0 -111.915762,40.581955,0.0 -111.915792,40.581921,0.0 -111.915820,40.581887,0.0 -111.915848,40.581852,0.0 -111.915876,40.581817,0.0 -111.915902,40.581781,0.0 -111.915929,40.581745,0.0 -111.915954,40.581708,0.0 -111.915979,40.581671,0.0 -111.916004,40.581634,0.0 -111.916028,40.581596,0.0 -111.916052,40.581557,0.0 -111.916075,40.581518,0.0 -111.916097,40.581479,0.0 -111.916119,40.581439,0.0 -111.916141,40.581398,0.0 -111.916162,40.581357,0.0 -111.916182,40.581316,0.0 -111.916203,40.581274,0.0 -111.916223,40.581231,0.0</coordinates></LineString>",1358,3000,
5117,1358,a,930,1050,1965,600.0000,1.6375,0.0000,35.0000,11.7698,34,E,0,0.0000,1965,0.0000,0.0000,19650.0000,1532893.3750,110164.1250,19.5454,880.0360,7.1281,1965,0,0,0,"<LineString><coordinates>-111.911469,40.583512,0.0 -111.911448,40.583523,0.0 -111.911426,40.583533,0.0 -111.911405,40.583544,0.0 -111.911384,40.583556,0.0 -111.911363,40.583567,0.0 -111.911343,40.583579,0.0 -111.911322,40.583591,0.0 -111.911302,40.583603,0.0 -111.911282,40.583616,0.0 -111.911261,40.583628,0.0 -111.911241,40.583641,0.0 -111.911222,40.583654,0.0 -111.911202,40.583667,0.0 -111.911182,40.583681,0.0 -111.911163,40.583694,0.0 -111.911144,40.583708,0.0 -111.911125,40.583722,0.0 -111.911106,40.583736,0.0 -111.911087,40.583751,0.0 -111.911069,40.583765,0.0 -111.911050,40.583780,0.0 -111.911032,40.583795,0.0 -111.911014,40.583811,0.0 -111.910996,40.583826,0.0 -111.910978,40.583842,0.0 -111.910961,40.583857,0.0 -111.910943,40.583873,0.0 -111.910926,40.583889,0.0 -111.910909,40.583906,0.0 -111.910892,40.583922,0.0 -111.910876,40.583939,0.0 -111.910859,40.583956,0.0 -111.910843,40.583973,0.0 -111.910827,40.583990,0.0 -111.910811,40.584007,0.0 -111.910796,40.584025,0.0 -111.910780,40.584043,0.0 -111.910765,40.584061,0.0 -111.910750,40.584079,0.0 -111.910735,40.584097,0.0 -111.910720,40.584115,0.0 -111.910706,40.584134,0.0 -111.910691,40.584153,0.0 -111.910677,40.584172,0.0 -111.910663,40.584191,0.0 -111.910650,40.584210,0.0 -111.910636,40.584230,0.0 -111.910623,40.584249,0.0 -111.910610,40.584269,0.0 -111.910597,40.584289,0.0 -111.910584,40.584310,0.0 -111.910572,40.584330,0.0 -111.910560,40.584351,0.0 -111.910548,40.584372,0.0 -111.910536,40.584394,0.0 -111.910524,40.584415,0.0 -111.910513,40.584438,0.0 -111.910502,40.584460,0.0 -111.910491,40.584483,0.0 -111.910480,40.584506,0.0 -111.910470,40.584530,0.0 -111.910459,40.584555,0.0 -111.910449,40.584580,0.0 -111.910439,40.584605,0.0 -111.910430,40.584632,0.0 -111.910420,40.584659,0.0 -111.910411,40.584688,0.0 -111.910402,40.584717,0.0 -111.910393,40.584747,0.0 -111.910385,40.584779,0.0 -111.910376,40.584812,0.0 -111.910368,40.584847,0.0 -111.910360,40.584884,0.0 -111.910353,40.584922,0.0 -111.910345,40.584963,0.0 -111.910338,40.585006,0.0 -111.910330,40.585052,0.0 -111.910323,40.585101,0.0 -111.910316,40.585153,0.0 -111.910310,40.585208,0.0 -111.910303,40.585268,0.0 -111.910296,40.585332,0.0 -111.910290,40.585400,0.0 -111.910284,40.585474,0.0 -111.910278,40.585554,0.0 -111.910272,40.585641,0.0 -111.910266,40.585734,0.0 -111.910260,40.585835,0.0 -111.910254,40.585944,0.0 -111.910248,40.586062,0.0 -111.910242,40.586191,0.0 -111.910236,40.586330,0.0 -111.910230,40.586482,0.0 -111.910224,40.586646,0.0 -111.910218,40.586825,0.0 -111.910212,40.587019,0.0 -111.910205,40.587229,0.0 -111.910199,40.587458,0.0 -111.910192,40.587707,0.0</coordinates></LineString>",5117,1358,
6185,5175,a,930,1050,1591,300.0000,1.3258,0.0000,35.0000,34.8383,100,A,0,0.0000,1591,0.0000,0.0000,15910.0000,676621.6250,48626.5977,9.7007,513.2726,4.0128,1591,0,0,0,"<LineString><coordinates>-111.905548,40.575747,0.0 -111.905673,40.575548,0.0 -111.905781,40.575377,0.0 -111.905874,40.575228,0.0 -111.905953,40.575100,0.0 -111.906021,40.574988,0.0 -111.906079,40.574891,0.0 -111.906129,40.574806,0.0 -111.906172,40.574732,0.0 -111.906209,40.574667,0.0 -111.906241,40.574609,0.0 -111.906268,40.574558,0.0 -111.906292,40.574512,0.0 -111.906312,40.574471,0.0 -111.906330,40.574433,0.0 -111.906345,40.574399,0.0 -111.906359,40.574367,0.0 -111.906371,40.574337,0.0 -111.906381,40.574309,0.0 -111.906390,40.574283,0.0 -111.906398,40.574258,0.0 -111.906406,40.574234,0.0 -111.906412,40.574211,0.0 -111.906418,40.574189,0.0 -111.906423,40.574167,0.0 -111.906428,40.574145,0.0 -111.906433,40.574124,0.0 -111.906436,40.574104,0.0 -111.906440,40.574083,0.0 -111.906443,40.574063,0.0 -111.906446,40.574043,0.0 -111.906449,40.574023,0.0 -111.906451,40.574003,0.0 -111.906453,40.573983,0.0 -111.906455,40.573963,0.0 -111.906456,40.573943,0.0 -111.906458,40.573924,0.0 -111.906459,40.573904,0.0 -111.906460,40.573884,0.0 -111.906460,40.573865,0.0 -111.906461,40.573845,0.0 -111.906461,40.573826,0.0 -111.906461,40.573806,0.0 -111.906461,40.573786,0.0 -111.906461,40.573767,0.0 -111.906460,40.573747,0.0 -111.906460,40.573728,0.0 -111.906459,40.573708,0.0 -111.906458,40.573688,0.0 -111.906456,40.573669,0.0 -111.906455,40.573649,0.0 -111.906453,40.573630,0.0 -111.906451,40.573610,0.0 -111.906449,40.573591,0.0 -111.906447,40.573571,0.0 -111.906444,40.573552,0.0 -111.906441,40.573533,0.0 -111.906439,40.573513,0.0 -111.906435,40.573494,0.0 -111.906432,40.573474,0.0 -111.906428,40.573455,0.0 -111.906425,40.573435,0.0 -111.906421,40.573416,0.0 -111.906416,40.573397,0.0 -111.906412,40.573377,0.0 -111.906407,40.573357,0.0 -111.906402,40.573338,0.0 -111.906397,40.573318,0.0 -111.906391,40.573298,0.0 -111.906385,40.573277,0.0 -111.906379,40.573257,0.0 -111.906372,40.573236,0.0 -111.906364,40.573214,0.0 -111.906356,40.573192,0.0 -111.906347,40.573169,0.0 -111.906338,40.573144,0.0 -111.906327,40.573119,0.0 -111.906316,40.573092,0.0 -111.906303,40.573063,0.0 -111.906288,40.573032,0.0 -111.906272,40.572998,0.0 -111.906253,40.572961,0.0 -111.906232,40.572919,0.0 -111.906208,40.572873,0.0 -111.906180,40.572820,0.0 -111.906148,40.572761,0.0 -111.906110,40.572693,0.0 -111.906067,40.572614,0.0 -111.906016,40.572524,0.0 -111.905957,40.572419,0.0 -111.905887,40.572297,0.0 -111.905806,40.572154,0.0 -111.905710,40.571988,0.0 -111.905598,40.571793,0.0 -111.905467,40.571565,0.0 -111.905313,40.571298,0.0 -111.905132,40.570986,0.0 -111.904921,40.570620,0.0 -111.904673,40.570191,0.0 -111.904382,40.569690,0.0</coordinates></LineString>",6185,5175,
3000,3001,a,930,1050,1994,600.0000,1.6617,0.0000,35.0000,10.4248,30,F,0,0.0000,1994,0.0000,0.0000,19940.0000,1640779.5000,117917.4219,19.3588,738.9617,6.1977,1994,0,0,0,"<LineString><coordinates>-111.916209,40.581165,0.0 -111.916163,40.581148,0.0 -111.916116,40.581131,0.0 -111.916069,40.581113,0.0 -111.916022,40.581097,0.0 -111.915974,40.581080,0.0 -111.915926,40.581064,0.0 -111.915879,40.581047,0.0 -111.915831,40.581031,0.0 -111.915782,40.581016,0.0 -111.915734,40.581000,0.0 -111.915685,40.580985,0.0 -111.915636,40.580970,0.0 -111.915587,40.580955,0.0 -111.915537,40.580941,0.0 -111.915487,40.580926,0.0 -111.915437,40.580912,0.0 -111.915387,40.580898,0.0 -111.915336,40.580885,0.0 -111.915285,40.580871,0.0 -111.915234,40.580858,0.0 -111.915182,40.580846,0.0 -111.915130,40.580833,0.0 -111.915078,40.580821,0.0 -111.915026,40.580809,0.0 -111.914973,40.580797,0.0 -111.914919,40.580785,0.0 -111.914866,40.580774,0.0 -111.914812,40.580763,0.0 -111.914757,40.580752,0.0 -111.914702,40.580742,0.0 -111.914647,40.580731,0.0 -111.914592,40.580721,0.0 -111.914536,40.580712,0.0 -111.914479,40.580702,0.0 -111.914423,40.580693,0.0 -111.914365,40.580684,0.0 -111.914308,40.580676,0.0 -111.914250,40.580667,0.0 -111.914191,40.580659,0.0 -111.914132,40.580651,0.0 -111.914072,40.580644,0.0 -111.914013,40.580637,0.0 -111.913952,40.580630,0.0 -111.913891,40.580623,0.0 -111.913830,40.580617,0.0 -111.913768,40.580611,0.0 -111.913705,40.580605,0.0 -111.913642,40.580600,0.0 -111.913579,40.580595,0.0 -111.913515,40.580590,0.0 -111.913450,40.580585,0.0 -111.913385,40.580581,0.0 -111.913320,40.580577,0.0 -111.913254,40.580574,0.0 -111.913187,40.580570,0.0 -111.913120,40.580567,0.0 -111.913052,40.580564,0.0 -111.912983,40.580562,0.0 -111.912914,40.580560,0.0 -111.912844,40.580558,0.0 -111.912774,40.580557,0.0 -111.912703,40.580556,0.0 -111.912631,40.580555,0.0 -111.912559,40.580555,0.0 -111.912486,40.580554,0.0 -111.912413,40.580555,0.0 -111.912339,40.580555,0.0 -111.912264,40.580556,0.0 -111.912188,40.580557,0.0 -111.912112,40.580559,0.0 -111.912035,40.580560,0.0 -111.911958,40.580563,0.0 -111.911880,40.580565,0.0 -111.911801,40.580568,0.0 -111.911721,40.580571,0.0 -111.911641,40.580575,0.0 -111.911560,40.580579,0.0 -111.911478,40.580583,0.0 -111.911395,40.580587,0.0 -111.911312,40.580592,0.0 -111.911228,40.580598,0.0 -111.911143,40.580603,0.0 -111.911057,40.580609,0.0 -111.910971,40.580616,0.0 -111.910883,40.580622,0.0 -111.910795,40.580629,0.0 -111.910707,40.580637,0.0 -111.910617,40.580645,0.0 -111.910526,40.580653,0.0 -111.910435,40.580661,0.0 -111.910343,40.580670,0.0 -111.910250,40.580680,0.0 -111.910156,40.580689,0.0 -111.910062,40.580699,0.0 -111.909966,40.580710,0.0 -111.909870,40.580720,0.0 -111.909772,40.580732,0.0 -111.909674,40.580743,0.0 -111.909575,40.580755,0.0</coordinates></LineString>",3000,3001,
3001,8172,a,930,1050,1800,600.0000,1.5000,0.0000,35.0000,27.2280,78,B,0,0.0000,1800,0.0000,0.0000,18000.0000,838978.4375,60294.5352,11.7914,601.3621,4.7401,1800,0,0,0,"<LineString><coordinates>-111.909573,40.580790,0.0 -111.905503,40.580699,0.0</coordinates></LineString>",3001,8172,
5175,11507,a,930,1050,1528,300.0000,1.2733,0.0000,35.0000,30.9954,89,B,1,0.0000,1528,1528.0000,152800.0000,15280.0000,688451.1250,49476.7344,9.8206,523.0102,4.0794,1528,0,0,0,"<LineString><coordinates>-111.904382,40.569688,0.0 -111.904385,40.569662,0.0 -111.904388,40.569635,0.0 -111.904390,40.569606,0.0 -111.904392,40.569577,0.0 -111.904393,40.569547,0.0 -111.904394,40.569516,0.0 -111.904395,40.569484,0.0 -111.904395,40.569451,0.0 -111.904394,40.569418,0.0 -111.904394,40.569383,0.0 -111.904392,40.569347,0.0 -111.904391,40.569310,0.0 -111.904388,40.569272,0.0 -111.904386,40.569233,0.0 -111.904383,40.569194,0.0 -111.904379,40.569153,0.0 -111.904376,40.569111,0.0 -111.904371,40.569069,0.0 -111.904366,40.569025,0.0 -111.904361,40.568980,0.0 -111.904356,40.568935,0.0 -111.904350,40.568888,0.0 -111.904343,40.568841,0.0 -111.904336,40.568792,0.0 -111.904329,40.568743,0.0 -111.904321,40.568692,0.0 -111.904313,40.568641,0.0 -111.904304,40.568589,0.0 -111.904295,40.568535,0.0 -111.904285,40.568481,0.0 -111.904275,40.568426,0.0 -111.904265,40.568369,0.0 -111.904254,40.568312,0.0 -111.904242,40.568254,0.0 -111.904230,40.568195,0.0 -111.904218,40.568134,0.0 -111.904206,40.568073,0.0 -111.904192,40.568011,0.0 -111.904179,40.567948,0.0 -111.904165,40.567884,0.0 -111.904150,40.567819,0.0 -111.904136,40.567753,0.0 -111.904120,40.567686,0.0 -111.904104,40.567618,0.0 -111.904088,40.567549,0.0 -111.904072,40.567479,0.0 -111.904055,40.567409,0.0 -111.904037,40.567337,0.0 -111.904019,40.567264,0.0 -111.904001,40.567190,0.0 -111.903982,40.567115,0.0 -111.903963,40.567040,0.0 -111.903943,40.566963,0.0 -111.903923,40.566885,0.0 -111.903902,40.566807,0.0 -111.903881,40.566727,0.0 -111.903860,40.566647,0.0 -111.903838,40.566565,0.0 -111.903815,40.566483,0.0 -111.903793,40.566399,0.0 -111.903769,40.566315,0.0 -111.903746,40.566229,0.0 -111.903722,40.566143,0.0 -111.903697,40.566055,0.0 -111.903672,40.565967,0.0 -111.903647,40.565878,0.0 -111.903621,40.565788,0.0 -111.903594,40.565696,0.0 -111.903568,40.565604,0.0 -111.903540,40.565511,0.0 -111.903513,40.565417,0.0 -111.903485,40.565321,0.0 -111.903456,40.565225,0.0 -111.903427,40.565128,0.0 -111.903398,40.565030,0.0 -111.903368,40.564931,0.0 -111.903338,40.564831,0.0 -111.903307,40.564730,0.0 -111.903276,40.564628,0.0 -111.903244,40.564525,0.0 -111.903212,40.564421,0.0 -111.903180,40.564317,0.0 -111.903147,40.564211,0.0 -111.903114,40.564104,0.0 -111.903080,40.563996,0.0 -111.903046,40.563887,0.0 -111.903011,40.563778,0.0 -111.902976,40.563667,0.0 -111.902940,40.563555,0.0 -111.902904,40.563443,0.0 -111.902868,40.563329,0.0 -111.902831,40.563214,0.0 -111.902794,40.563099,0.0 -111.902756,40.562982,0.0 -111.902718,40.562865,0.0 -111.902679,40.562746,0.0 -111.902640,40.562627,0.0 -111.902601,40.562506,0.0 -111.902561,40.562385,0.0</coordinates></LineString>",5175,11507,
5592,1,a,930,1050,3058,423.7000,1.8043,0.0000,32.0000,4.6921,15,F,0,0.0000,3058,0.0000,0.0000,30580.0000,4675983.5000,336047.5625,59.7878,2876.3206,23.2995,3058,0,0,0,"<LineString><coordinates>-111.922175,40.587707,0.0 -111.920178,40.587703,0.0</coordinates></LineString>",5592,1,
