from_node_id,to_node_id,day_no,starting_time_in_min,ending_time_in_min,travel_time_in_min
5578,5436,0,945,960,0.69
5578,5436,0,960,975,0.71
5578,5436,0,975,990,0.69
5578,5436,0,990,1005,48.63
5578,5436,0,1005,1020,87.78
5578,5436,0,1020,1035,80.69
5578,5436,0,1035,1050,70.97
5587,5174,0,1020,1035,0.50
5587,10857,0,945,960,0.46
5587,11259,0,945,960,0.70
5588,1357,0,945,960,1.45
5588,1357,0,960,975,1.46
5588,1357,0,975,990,1.45
5588,1357,0,990,1005,1.44
5588,1357,0,1005,1020,1.46
5588,1357,0,1020,1035,1.45
5588,1357,0,1035,1050,1.44
5588,1357,0,1050,1065,1.45
5588,1357,0,1065,1080,1.45
5588,1357,0,1080,1095,1.44
5588,1357,0,1095,1110,1.44
5588,1357,0,1110,1125,1.44
5588,1357,0,1125,1140,1.45
5588,5215,0,945,960,0.32
5588,5215,0,975,990,0.31
5588,5215,0,1035,1050,0.32
5589,1322,0,930,945,0.70
5589,1322,0,945,960,0.66
5589,1322,0,960,975,0.70
5589,1322,0,975,990,0.68
5589,1322,0,990,1005,0.68
5589,1322,0,1005,1020,0.68
5589,1322,0,1020,1035,0.70
5589,1322,0,1035,1050,0.71
5589,1322,0,1050,1065,0.67
5589,1353,0,930,945,0.76
5589,1353,0,945,960,0.77
5589,1353,0,960,975,0.76
5589,1353,0,975,990,0.80
5589,1353,0,990,1005,0.76
5589,1353,0,1005,1020,0.76
5589,1353,0,1035,1050,0.76
5589,5112,0,945,960,0.76
5589,5112,0,960,975,0.54
5589,5114,0,930,945,0.96
5589,5114,0,945,960,2.46
5589,5114,0,960,975,4.98
5589,5114,0,975,990,5.23
5589,5114,0,990,1005,5.55
5589,5114,0,1005,1020,5.90
5589,5114,0,1020,1035,6.51
5589,5114,0,1035,1050,6.24
5589,5114,0,1050,1065,4.14
5589,5114,0,1065,1080,4.04
5589,5114,0,1080,1095,4.06
5589,5114,0,1095,1110,2.42
5592,1323,0,930,945,0.82
5592,1323,0,945,960,0.81
5592,1323,0,960,975,0.80
5592,1323,0,1005,1020,0.81
5592,1323,0,1020,1035,0.81
5592,1323,0,1035,1050,0.82
5592,1323,0,1050,1065,0.81
5592,1354,0,930,945,1.00
5592,1354,0,960,975,1.00
5592,1354,0,990,1005,1.00
5592,1354,0,1020,1035,1.02
5592,1354,0,1035,1050,1.00
5727,5118,0,930,945,0.22
5727,5118,0,945,960,0.22
5727,5118,0,1020,1035,0.22
5727,5119,0,930,945,0.13
5727,5119,0,945,960,0.13
5727,5119,0,960,975,0.13
5727,5119,0,975,990,0.12
5727,5119,0,990,1005,0.13
5727,5119,0,1005,1020,0.13
5727,5119,0,1020,1035,0.13
5727,5119,0,1035,1050,0.13
5727,5119,0,1125,1140,0.14
5728,1361,0,930,945,0.69
5728,1361,0,945,960,0.71
5728,1361,0,960,975,0.71
5728,1361,0,975,990,0.70
5728,1361,0,990,1005,0.69
5728,1361,0,1005,1020,0.71
5728,1361,0,1020,1035,0.70
5728,1361,0,1035,1050,0.71
5728,1361,0,1050,1065,0.71
5728,1361,0,1065,1080,0.71
5728,1361,0,1080,1095,0.70
5728,1361,0,1095,1110,0.72
5728,1361,0,1110,1125,0.70
5728,1361,0,1125,1140,0.66
5729,5929,0,930,945,0.53
5729,5929,0,945,960,0.52
5729,5929,0,960,975,0.52
5729,5929,0,975,990,0.53
5729,5929,0,990,1005,0.52
5729,5929,0,1005,1020,0.53
5729,5929,0,1020,1035,0.53
5729,5929,0,1035,1050,0.53
5729,5929,0,1050,1065,0.53
5729,5929,0,1065,1080,0.53
5729,5929,0,1080,1095,0.51
5729,5929,0,1095,1110,0.53
5729,5929,0,1110,1125,0.53
5736,8116,0,930,945,0.82
5736,8116,0,945,960,0.78
5736,8116,0,960,975,0.81
5736,8116,0,975,990,0.80
5736,8116,0,990,1005,0.79
5736,8116,0,1005,1020,0.78
5736,8116,0,1020,1035,0.78
5736,8116,0,1035,1050,0.80
5736,8116,0,1050,1065,0.82
5736,8116,0,1065,1080,0.79
5736,8116,0,1080,1095,0.82
5736,8116,0,1095,1110,0.80
5736,8116,0,1110,1125,0.80
5736,11146,0,930,945,0.44
5736,11146,0,945,960,0.46
5736,11146,0,960,975,0.67
5736,11146,0,975,990,0.74
5736,11146,0,990,1005,0.71
5736,11146,0,1005,1020,0.45
5736,11146,0,1020,1035,0.41
5736,11146,0,1035,1050,0.43
5736,11146,0,1050,1065,0.42
5736,11146,0,1065,1080,0.44
5736,11146,0,1080,1095,0.42
5736,11148,0,930,945,0.33
5736,11148,0,945,960,0.55
5736,11148,0,960,975,0.93
5736,11148,0,975,990,1.00
5736,11148,0,990,1005,8.15
5736,11148,0,1005,1020,18.95
5736,11148,0,1020,1035,24.36
5736,11148,0,1035,1050,11.68
5736,11148,0,1050,1065,6.52
5736,11148,0,1065,1080,6.13
5736,11148,0,1080,1095,5.54
5736,11148,0,1095,1110,4.60
5736,11148,0,1110,1125,1.54
5820,1320,0,930,945,1.03
5820,1320,0,945,960,1.03
5820,1320,0,960,975,1.01
5820,1320,0,975,990,1.04
5820,1320,0,990,1005,1.02
5820,1320,0,1005,1020,1.01
5820,1320,0,1020,1035,1.07
5820,1320,0,1035,1050,1.03
5820,11147,0,930,945,0.58
5820,11147,0,945,960,0.58
5820,11147,0,960,975,0.59
5820,11147,0,1005,1020,0.58
5820,11147,0,1035,1050,0.58
5868,5174,0,975,990,0.35
5868,5216,0,945,960,0.88
5868,5216,0,960,975,0.89
5868,5216,0,975,990,0.88
5868,5216,0,990,1005,0.89
5868,5216,0,1005,1020,0.88
5868,5216,0,1020,1035,0.89
5868,5216,0,1035,1050,0.89
5868,6253,0,930,945,0.88
5868,6253,0,945,960,0.83
5868,6253,0,960,975,0.84
5868,6253,0,975,990,0.84
5868,6253,0,990,1005,0.84
5868,6253,0,1005,1020,0.83
5868,6253,0,1020,1035,0.86
5868,6253,0,1035,1050,0.88
5868,6253,0,1050,1065,0.82
5868,6253,0,1065,1080,0.84
5868,6253,0,1080,1095,0.83
5868,6253,0,1095,1110,0.79
5868,6253,0,1110,1125,0.80
5868,6253,0,1125,1140,0.80
6253,5868,0,930,945,0.81
6253,5868,0,945,960,0.83
6253,5868,0,960,975,0.84
6253,5868,0,975,990,0.86
6253,5868,0,990,1005,0.83
6253,5868,0,1005,1020,0.82
6253,5868,0,1020,1035,0.85
6253,5868,0,1035,1050,0.81
6255,1356,0,945,960,0.80
6255,1356,0,975,990,0.79
6255,1356,0,990,1005,0.77
6255,1356,0,1050,1065,0.76
6255,10857,0,960,975,0.59
6255,10857,0,975,990,0.63
6256,1352,0,930,945,0.76
6256,1352,0,945,960,0.77
6256,1352,0,960,975,0.77
6256,1352,0,975,990,0.75
6256,1352,0,990,1005,0.76
6256,1352,0,1005,1020,0.77
6256,1352,0,1020,1035,0.77
6256,1352,0,1035,1050,0.76
6256,1352,0,1050,1065,0.78
6256,1356,0,930,945,0.83
6256,1356,0,945,960,0.83
6256,1356,0,960,975,0.80
6256,1356,0,975,990,0.81
6256,1356,0,990,1005,0.83
6256,1356,0,1005,1020,0.81
6256,1356,0,1020,1035,0.82
6256,1356,0,1035,1050,0.80
6256,1356,0,1050,1065,0.84
6256,1356,0,1065,1080,0.84
6256,1356,0,1080,1095,0.85
6256,1356,0,1095,1110,0.84
6256,1356,0,1110,1125,0.84
6256,1356,0,1125,1140,0.85
6256,5232,0,960,975,0.66
8002,5113,0,930,945,0.59
8002,5113,0,945,960,0.61
8002,5113,0,960,975,0.62
8002,5113,0,975,990,0.59
8002,5113,0,990,1005,0.73
8002,5113,0,1005,1020,0.88
8002,5113,0,1020,1035,0.73
8002,5113,0,1035,1050,0.98
8116,5736,0,930,945,0.83
8116,5736,0,945,960,0.79
8116,5736,0,960,975,0.84
8116,5736,0,975,990,0.79
8116,5736,0,990,1005,0.88
8116,5736,0,1005,1020,1.33
8116,5736,0,1020,1035,2.07
8116,5736,0,1035,1050,1.83
8172,11489,0,960,975,0.27
10847,5216,0,990,1005,0.29
10853,1325,0,930,945,0.62
10853,1325,0,945,960,0.62
10853,1325,0,960,975,0.63
10853,1325,0,975,990,0.63
10853,1325,0,990,1005,0.63
10853,1325,0,1005,1020,0.63
10853,1325,0,1020,1035,0.63
10853,1325,0,1035,1050,0.64
10853,1325,0,1050,1065,0.64
10853,1325,0,1065,1080,0.65
10853,1325,0,1080,1095,0.65
10853,1325,0,1095,1110,0.65
10853,1325,0,1110,1125,0.63
10857,5587,0,1020,1035,0.44
10857,6255,0,945,960,0.70
10857,6255,0,990,1005,0.60
10872,5861,0,945,960,0.22
11123,5017,0,930,945,0.49
11123,5017,0,945,960,0.59
11123,5017,0,960,975,0.76
11123,5017,0,975,990,0.71
11123,5017,0,990,1005,1.05
11123,5017,0,1005,1020,37.85
11123,5017,0,1020,1035,41.48
11123,5017,0,1035,1050,37.42
11124,5017,0,945,960,0.66
11124,5017,0,960,975,0.69
11124,5017,0,975,990,0.67
11124,5017,0,990,1005,0.74
11124,5017,0,1005,1020,8.57
11124,5017,0,1020,1035,18.27
11124,5017,0,1035,1050,15.65
11124,5017,0,1050,1065,11.47
11124,5022,0,930,945,0.25
11124,5022,0,945,960,0.25
11124,5022,0,960,975,0.25
11124,5022,0,975,990,0.25
11124,5022,0,1005,1020,0.25
11124,5022,0,1020,1035,0.25
11124,5022,0,1035,1050,0.24
11124,5022,0,1050,1065,0.27
11124,5022,0,1065,1080,0.25
11124,5022,0,1080,1095,0.25
11124,5022,0,1095,1110,0.24
11125,1286,0,930,945,1.38
11125,1286,0,945,960,1.37
11125,1286,0,960,975,1.37
11125,1286,0,975,990,1.37
11125,1286,0,990,1005,1.37
11125,1286,0,1005,1020,1.37
11125,1286,0,1020,1035,1.36
11125,1286,0,1035,1050,1.38
11125,1286,0,1050,1065,1.38
11125,1286,0,1065,1080,1.36
11125,1286,0,1080,1095,1.37
11125,1286,0,1095,1110,1.39
11125,1286,0,1110,1125,1.38
11125,1289,0,930,945,1.51
11125,1289,0,945,960,1.52
11125,1289,0,1095,1110,1.50
11125,1289,0,1110,1125,1.50
11125,5436,0,930,945,0.44
11125,5436,0,945,960,0.43
11125,5436,0,960,975,0.45
11125,5436,0,975,990,0.44
11125,5436,0,990,1005,71.48
11125,5436,0,1005,1020,90.96
11125,5436,0,1020,1035,73.15
11125,5436,0,1035,1050,59.13
11125,5436,0,1050,1065,45.12
11125,5436,0,1065,1080,31.28
11125,5436,0,1080,1095,11.78
11125,5436,0,1095,1110,6.88
11125,5436,0,1110,1125,3.11
11125,5440,0,930,945,0.44
11125,5440,0,945,960,0.43
11125,5440,0,960,975,0.43
11125,5440,0,975,990,0.43
11125,5440,0,990,1005,0.44
11125,5440,0,1095,1110,0.44
11126,5441,0,945,960,0.16
11126,5441,0,960,975,0.16
11127,5440,0,1035,1050,5.83
11127,5440,0,1050,1065,23.61
11127,11126,0,930,945,0.55
11127,11126,0,945,960,0.54
11127,11126,0,960,975,0.56
11127,11126,0,990,1005,0.54
11128,5030,0,960,975,0.29
11128,5037,0,930,945,0.36
11128,5037,0,945,960,0.35
11128,5037,0,960,975,0.34
11128,5037,0,975,990,0.35
11128,5037,0,990,1005,0.35
11128,5037,0,1005,1020,0.34
11128,5037,0,1020,1035,0.36
11128,5037,0,1035,1050,0.36
11128,5037,0,1050,1065,0.35
11128,5037,0,1065,1080,0.36
11128,5037,0,1080,1095,0.36
11128,5037,0,1095,1110,0.34
11128,5037,0,1110,1125,0.33
11129,1299,0,930,945,1.08
11129,1299,0,945,960,1.07
11129,1299,0,960,975,1.09
11129,1299,0,975,990,1.08
11129,1299,0,990,1005,1.08
11129,1299,0,1005,1020,1.06
11129,1299,0,1020,1035,1.07
11129,1299,0,1035,1050,1.05
11129,1299,0,1050,1065,1.05
11129,1299,0,1065,1080,1.08
11129,1299,0,1080,1095,1.07
11129,5027,0,945,960,0.25
11129,5027,0,960,975,0.25
11129,5027,0,975,990,0.25
11129,5027,0,1005,1020,0.26
11129,5027,0,1020,1035,0.25
11129,5034,0,930,945,0.49
11129,5034,0,945,960,0.48
11129,5034,0,960,975,0.47
11129,5034,0,975,990,0.48
11129,5034,0,990,1005,0.47
11129,5034,0,1005,1020,0.46
11129,5034,0,1020,1035,0.46
11129,5034,0,1035,1050,0.48
11129,5034,0,1050,1065,0.46
11129,5034,0,1065,1080,0.47
11129,5034,0,1080,1095,0.47
11129,5034,0,1095,1110,0.47
11129,5034,0,1110,1125,0.46
11146,1314,0,930,945,0.82
11146,1314,0,945,960,0.82
11146,1314,0,960,975,0.81
11146,1314,0,975,990,0.80
11146,1314,0,990,1005,0.80
11146,1314,0,1005,1020,0.84
11146,1314,0,1020,1035,0.84
11146,1314,0,1035,1050,0.83
11146,1314,0,1050,1065,0.82
11146,1314,0,1065,1080,0.83
11146,1314,0,1080,1095,0.81
11146,1314,0,1095,1110,0.83
11146,1314,0,1110,1125,0.80
11146,5017,0,930,945,0.37
11146,5017,0,945,960,0.47
11146,5017,0,960,975,0.39
11146,5017,0,975,990,0.46
11146,5017,0,990,1005,0.51
11146,5017,0,1005,1020,0.51
11146,5017,0,1020,1035,0.49
11146,5017,0,1035,1050,0.48
11146,5017,0,1050,1065,0.38
11146,5017,0,1065,1080,0.37
11146,5017,0,1080,1095,0.37
11146,5736,0,930,945,0.71
11146,5736,0,945,960,1.66
11146,5736,0,960,975,2.55
11146,5736,0,975,990,3.72
11146,5736,0,990,1005,9.60
11146,5736,0,1005,1020,27.98
11146,5736,0,1020,1035,26.53
11146,5736,0,1035,1050,12.65
11146,5736,0,1050,1065,6.87
11146,5736,0,1065,1080,6.43
11146,5736,0,1080,1095,5.84
11146,5736,0,1095,1110,4.85
11146,5736,0,1110,1125,1.63
11147,5022,0,945,960,0.24
11147,5022,0,960,975,0.24
11147,5022,0,990,1005,0.24
11148,1316,0,930,945,0.79
11148,1316,0,945,960,0.80
11148,1316,0,960,975,0.80
11148,1316,0,975,990,0.80
11148,1316,0,990,1005,0.80
11148,1316,0,1005,1020,0.80
11148,1316,0,1020,1035,0.80
11148,1316,0,1035,1050,0.80
11148,1316,0,1050,1065,0.80
11148,1316,0,1065,1080,0.80
11148,1316,0,1080,1095,0.80
11148,1316,0,1095,1110,0.81
11148,1316,0,1110,1125,0.80
11148,1320,0,930,945,0.76
11148,1320,0,945,960,0.78
11148,1320,0,960,975,0.80
11148,1320,0,975,990,0.80
11148,1320,0,990,1005,0.80
11148,1320,0,1005,1020,0.80
11148,1320,0,1020,1035,0.80
11148,1320,0,1035,1050,0.80
11148,1320,0,1050,1065,0.80
11148,1320,0,1065,1080,0.80
11148,1320,0,1080,1095,0.79
11148,1320,0,1095,1110,0.77
11148,1320,0,1110,1125,0.80
11148,1320,0,1125,1140,0.80
11148,5113,0,930,945,0.75
11148,5113,0,945,960,1.64
11148,5113,0,960,975,2.54
11148,5113,0,975,990,5.28
11148,5113,0,990,1005,20.37
11148,5113,0,1005,1020,23.90
11148,5113,0,1020,1035,24.97
11148,5113,0,1035,1050,14.27
11148,5113,0,1050,1065,10.34
11148,5113,0,1065,1080,9.55
11148,5113,0,1080,1095,8.42
11148,5113,0,1095,1110,6.63
11148,5113,0,1110,1125,2.35
11148,5113,0,1125,1140,2.04
11148,5736,0,930,945,0.43
11148,5736,0,945,960,0.39
11148,5736,0,960,975,0.53
11148,5736,0,975,990,0.61
11148,5736,0,990,1005,0.42
11148,5736,0,1005,1020,0.33
11148,5736,0,1020,1035,0.44
11148,5736,0,1035,1050,0.43
11148,5736,0,1050,1065,0.36
11148,5736,0,1065,1080,0.34
11148,5736,0,1080,1095,0.34
11150,5027,0,1020,1035,0.50
11150,5109,0,975,990,0.21
11151,5109,0,930,945,0.51
11151,5109,0,945,960,0.53
11151,5109,0,960,975,0.51
11151,5109,0,975,990,0.51
11151,5109,0,990,1005,0.55
11151,5109,0,1005,1020,0.51
11151,5109,0,1020,1035,0.54
11151,5109,0,1035,1050,0.52
11159,5112,0,930,945,0.56
11159,5112,0,945,960,2.10
11159,5112,0,960,975,7.36
11159,5112,0,975,990,12.60
11159,5112,0,990,1005,19.22
11159,5112,0,1005,1020,27.96
11159,5112,0,1020,1035,32.25
11159,5112,0,1035,1050,31.56
11160,1318,0,930,945,0.70
11160,1318,0,945,960,0.70
11160,1318,0,960,975,0.70
11160,1318,0,975,990,0.70
11160,1318,0,990,1005,0.70
11160,1318,0,1005,1020,0.70
11160,1318,0,1020,1035,0.70
11160,1318,0,1035,1050,0.70
11160,1318,0,1050,1065,0.70
11160,1318,0,1065,1080,0.70
11160,1318,0,1080,1095,0.70
11160,1318,0,1095,1110,0.70
11160,1318,0,1110,1125,0.70
11160,1318,0,1125,1140,0.70
11160,5112,0,930,945,0.51
11160,5112,0,945,960,0.40
11160,5112,0,960,975,0.99
11160,5112,0,975,990,9.59
11160,5112,0,990,1005,12.66
11160,5112,0,1005,1020,11.41
11160,5112,0,1020,1035,14.95
11160,5112,0,1035,1050,10.20
11160,5112,0,1050,1065,6.62
11160,5112,0,1065,1080,6.15
11160,5112,0,1080,1095,4.55
11160,5112,0,1095,1110,3.32
11160,5112,0,1110,1125,0.75
11160,5113,0,930,945,0.56
11160,5113,0,945,960,1.41
11160,5113,0,960,975,1.88
11160,5113,0,975,990,2.20
11160,5113,0,990,1005,2.81
11160,5113,0,1005,1020,3.22
11160,5113,0,1020,1035,3.79
11160,5113,0,1035,1050,3.17
11160,5113,0,1050,1065,1.64
11160,5113,0,1065,1080,0.81
11160,5113,0,1080,1095,0.38
11161,1322,0,1005,1020,0.83
11161,5103,0,945,960,0.52
11161,5103,0,975,990,0.52
11161,5103,0,990,1005,0.53
11161,5103,0,1005,1020,0.52
11161,5103,0,1035,1050,0.52
11161,5114,0,960,975,0.45
11161,5114,0,975,990,0.44
11161,5114,0,990,1005,0.48
11161,5114,0,1005,1020,0.48
11161,5114,0,1020,1035,0.52
11161,5114,0,1035,1050,0.59
11172,1346,0,975,990,0.73
11172,1346,0,990,1005,0.73
11172,1346,0,1035,1050,0.76
11172,1353,0,930,945,0.71
11172,1353,0,945,960,0.71
11172,1353,0,960,975,0.71
11172,1353,0,975,990,0.71
11172,1353,0,990,1005,0.72
11172,1353,0,1005,1020,0.71
11172,1353,0,1020,1035,0.70
11172,1353,0,1035,1050,0.71
11172,1353,0,1050,1065,0.71
11172,1353,0,1065,1080,0.71
11172,1353,0,1080,1095,0.70
11172,1353,0,1095,1110,0.71
11172,1353,0,1110,1125,0.72
11172,1353,0,1125,1140,0.72
11172,5112,0,930,945,0.68
11172,5112,0,945,960,3.76
11172,5112,0,960,975,6.81
11172,5112,0,975,990,6.55
11172,5112,0,990,1005,8.16
11172,5112,0,1005,1020,6.81
11172,5112,0,1020,1035,8.09
11172,5112,0,1035,1050,7.28
11172,5112,0,1050,1065,4.83
11172,5112,0,1065,1080,4.31
11172,5112,0,1080,1095,3.66
11172,5112,0,1095,1110,3.09
11172,5210,0,945,960,0.78
11172,5210,0,960,975,0.78
11172,5210,0,1005,1020,0.78
11172,5210,0,1035,1050,0.78
11173,1353,0,960,975,0.77
11173,1353,0,975,990,0.79
11173,1353,0,1020,1035,0.79
11173,1353,0,1035,1050,0.78
11173,1354,0,930,945,1.18
11173,1354,0,945,960,1.19
11173,1354,0,960,975,1.19
11173,1354,0,975,990,1.18
11173,1354,0,1020,1035,1.20
11173,1354,0,1065,1080,1.21
11173,1354,0,1110,1125,1.16
11173,5114,0,960,975,0.53
11173,5114,0,990,1005,0.52
11173,5114,0,1005,1020,0.58
11173,5114,0,1020,1035,0.59
11173,5114,0,1035,1050,0.58
11180,5211,0,945,960,0.64
11180,5211,0,975,990,0.67
11180,5211,0,990,1005,1.07
11180,5211,0,1005,1020,2.82
11180,5211,0,1020,1035,0.96
11180,5211,0,1035,1050,3.65
11181,1349,0,945,960,0.94
11181,1349,0,960,975,0.90
11181,1349,0,1005,1020,0.91
11181,1349,0,1035,1050,0.90
11181,1352,0,945,960,1.17
11181,1352,0,990,1005,1.15
11181,5211,0,975,990,1.03
11181,5211,0,990,1005,1.66
11181,5211,0,1005,1020,2.12
11181,5211,0,1020,1035,1.13
11181,5211,0,1035,1050,2.80
11181,11182,0,960,975,0.14
11181,11182,0,1005,1020,0.14
11182,5232,0,930,945,0.11
11182,5232,0,990,1005,0.12
11182,11181,0,1020,1035,0.14
11183,1356,0,930,945,1.09
11183,1356,0,945,960,1.09
11183,1356,0,960,975,1.13
11183,1356,0,975,990,1.09
11183,1356,0,990,1005,1.10
11183,1356,0,1020,1035,1.09
11183,1356,0,1035,1050,1.09
11183,5215,0,930,945,0.44
11183,5215,0,960,975,0.42
11183,5215,0,1035,1050,0.42
11183,5232,0,1020,1035,0.65
11255,5117,0,930,945,0.25
11255,5117,0,945,960,0.25
11255,5117,0,960,975,0.25
11255,5117,0,975,990,0.34
11255,5117,0,990,1005,0.26
11255,5117,0,1005,1020,0.28
11255,5117,0,1020,1035,0.25
11255,5117,0,1035,1050,0.41
11255,5118,0,930,945,0.40
11255,5118,0,945,960,0.40
11255,5118,0,960,975,0.39
11255,5118,0,975,990,0.39
11255,5118,0,990,1005,0.39
11255,5118,0,1005,1020,0.39
11255,5118,0,1020,1035,0.39
11255,5118,0,1035,1050,0.39
11255,5118,0,1050,1065,0.38
11255,5118,0,1065,1080,0.38
11255,5118,0,1080,1095,0.38
11255,5118,0,1095,1110,0.37
11257,1404,0,930,945,0.56
11257,1404,0,945,960,0.58
11257,1404,0,960,975,0.55
11257,1404,0,975,990,0.56
11257,1404,0,990,1005,0.56
11257,1404,0,1005,1020,0.56
11257,1404,0,1020,1035,0.57
11257,1404,0,1035,1050,0.56
11257,1404,0,1050,1065,0.56
11257,1404,0,1065,1080,0.57
11257,1404,0,1080,1095,0.57
11257,1404,0,1095,1110,0.57
11257,1404,0,1110,1125,0.55
11259,1356,0,960,975,1.13
11259,1356,0,975,990,1.11
11259,1356,0,990,1005,1.12
11259,1356,0,1005,1020,1.14
11259,1356,0,1050,1065,1.15
11259,1356,0,1065,1080,1.13
11259,1356,0,1080,1095,1.11
11259,5587,0,930,945,0.70
11259,5587,0,960,975,0.69
11259,5587,0,975,990,0.69
11259,5587,0,990,1005,0.70
11259,5587,0,1035,1050,0.70
11261,1397,0,930,945,1.77
11261,1397,0,945,960,1.77
11261,1397,0,960,975,1.77
11261,1397,0,975,990,1.76
11261,1397,0,990,1005,1.77
11261,1397,0,1005,1020,1.76
11261,1397,0,1020,1035,1.78
11261,1397,0,1050,1065,1.77
11261,1397,0,1065,1080,1.77
11261,5208,0,945,960,0.37
11261,5208,0,960,975,0.37
11261,5208,0,975,990,0.37
11261,5208,0,990,1005,19.63
11261,5208,0,1005,1020,45.30
11261,5208,0,1020,1035,37.94
11261,5208,0,1035,1050,22.48
11261,5208,0,1050,1065,10.27
11261,5214,0,930,945,0.49
11261,5214,0,945,960,0.49
11261,5214,0,975,990,0.49
11261,5214,0,990,1005,0.49
11281,5214,0,930,945,1.02
11281,5214,0,945,960,1.01
11281,5214,0,960,975,1.06
11281,5214,0,975,990,0.99
11281,5214,0,990,1005,1.04
11281,5214,0,1005,1020,1.04
11281,5214,0,1020,1035,0.99
11281,5214,0,1035,1050,1.03
11282,5208,0,930,945,0.53
11282,5208,0,945,960,0.52
11282,5208,0,960,975,0.55
11282,5208,0,975,990,0.52
11282,5208,0,990,1005,14.21
11282,5208,0,1005,1020,51.28
11282,5208,0,1020,1035,47.81
11282,5208,0,1035,1050,39.41
11507,3689,0,930,945,0.28
11507,3689,0,945,960,0.30
11507,3689,0,960,975,0.29
11507,3689,0,975,990,0.30
11507,3689,0,990,1005,0.29
11507,3689,0,1005,1020,0.31
11507,3689,0,1020,1035,0.29
11507,3689,0,1035,1050,0.30
11507,3689,0,1050,1065,0.29
11507,3689,0,1065,1080,0.28
11507,3689,0,1080,1095,0.29
11507,3689,0,1095,1110,0.29
11507,3689,0,1110,1125,0.28
11507,5216,0,930,945,0.59
11507,5216,0,945,960,0.58
11507,5216,0,975,990,0.58
11507,5216,0,990,1005,0.58
11507,5216,0,1005,1020,0.58
11507,5216,0,1035,1050,0.59
11507,5216,0,1065,1080,0.58
11507,5216,0,1080,1095,0.58
11827,5440,0,1035,1050,0.35
11910,10853,0,1020,1035,0.43
1358,3000,0,975,990,0.21
1358,3000,0,990,1005,0.53
1358,3000,0,1005,1020,0.59
1358,3000,0,1020,1035,0.60
1358,3000,0,1035,1050,0.63
1358,3000,0,1050,1065,0.17
5117,1358,0,930,945,0.32
5117,1358,0,945,960,0.36
5117,1358,0,960,975,0.43
5117,1358,0,975,990,0.50
5117,1358,0,990,1005,0.40
5117,1358,0,1005,1020,0.48
5117,1358,0,1020,1035,0.54
5117,1358,0,1035,1050,0.44
5117,1358,0,1050,1065,0.12
3000,1358,0,930,945,0.17
3000,1358,0,945,960,0.14
3000,1358,0,960,975,0.21
3000,1358,0,975,990,0.13
3000,1358,0,990,1005,0.16
3000,1358,0,1005,1020,0.12
3000,1358,0,1020,1035,0.24
3000,1358,0,1035,1050,0.18
5175,6185,0,960,975,0.11
5175,6185,0,1035,1050,0.11
3000,3001,0,945,960,0.21
3000,3001,0,960,975,0.46
3000,3001,0,975,990,0.61
3000,3001,0,990,1005,0.60
3000,3001,0,1005,1020,0.60
3000,3001,0,1020,1035,0.60
3000,3001,0,1035,1050,0.60
3000,3001,0,1050,1065,0.29
3001,3000,0,990,1005,0.11
3001,3000,0,1020,1035,0.12
3001,8172,0,930,945,0.22
3001,8172,0,945,960,0.14
3001,8172,0,960,975,0.13
3001,8172,0,975,990,0.11
3001,8172,0,990,1005,0.16
3001,8172,0,1005,1020,0.17
3001,8172,0,1020,1035,0.15
3001,8172,0,1035,1050,0.12
8172,3000,0,1005,1020,0.11
3001,1359,0,945,960,0.15
3001,1359,0,1050,1065,0.12
3001,1359,0,1065,1080,0.12
3001,1359,0,1080,1095,0.11
3001,1359,0,1095,1110,0.12
3001,1359,0,1110,1125,0.15
3001,1359,0,1125,1140,0.14
5175,11507,0,975,990,0.13
5175,11507,0,1005,1020,0.18
5175,11507,0,1035,1050,0.13
11161,1323,0,930,945,0.13
11161,1323,0,945,960,0.14
11161,1323,0,960,975,0.15
11161,1323,0,975,990,0.14
11161,1323,0,990,1005,0.15
11161,1323,0,1005,1020,0.16
11161,1323,0,1020,1035,0.13
11161,1323,0,1035,1050,0.15
11161,1323,0,1050,1065,0.17
11161,1323,0,1065,1080,0.16
11161,1323,0,1080,1095,0.15
11161,1323,0,1095,1110,0.18
11161,1323,0,1110,1125,0.12
1319,11146,0,1005,1020,0.94
1319,11146,0,1020,1035,2.45
1319,11146,0,1035,1050,1.18
11146,1319,0,945,960,0.12
11146,1319,0,1005,1020,0.11
11146,1319,0,1020,1035,0.12
11146,1319,0,1035,1050,0.11
11146,1319,0,1050,1065,0.11
11146,1319,0,1065,1080,0.11
11146,1319,0,1080,1095,0.13
11146,1319,0,1095,1110,0.12
11147,1319,0,945,960,0.14
11147,1319,0,960,975,0.15
11147,1319,0,975,990,0.15
11147,1319,0,990,1005,0.12
11147,1319,0,1005,1020,0.16
11147,1319,0,1020,1035,0.13
11147,1319,0,1050,1065,0.17
1322,11160,0,975,990,0.11
1322,11160,0,990,1005,0.13
1322,11160,0,1005,1020,0.13
1322,11160,0,1020,1035,0.26
1322,11160,0,1035,1050,0.31
11160,1322,0,930,945,0.13
11160,1322,0,1035,1050,0.13
11160,1322,0,1095,1110,0.11
5730,1360,0,930,945,0.14
5730,1360,0,945,960,0.16
5730,1360,0,960,975,0.15
5730,1360,0,975,990,0.14
5730,1360,0,990,1005,0.15
5730,1360,0,1005,1020,0.15
5730,1360,0,1020,1035,0.15
5730,1360,0,1035,1050,0.15
