movement_index,three-node key,count
69,11148;5736;11146,1461,phase,-1,perm_phase,-1,detect_phase,-1
70,11148;5736;8116,40,phase,-1,perm_phase,-1,detect_phase,-1
71,11150;5027;11129,288,phase,0,perm_phase,0,detect_phase,0
72,11150;5027;5009,41,phase,0,perm_phase,0,detect_phase,0
73,11150;5027;5010,281,phase,0,perm_phase,0,detect_phase,0
74,11150;5109;11151,13,phase,-1,perm_phase,-1,detect_phase,-1
75,11150;5109;4804,930,phase,-1,perm_phase,-1,detect_phase,-1
76,11151;5109;11150,129,phase,-1,perm_phase,-1,detect_phase,-1
77,11151;5109;4804,184,phase,-1,perm_phase,-1,detect_phase,-1
78,11159;5112;11160,460,phase,0,perm_phase,0,detect_phase,0
79,11159;5112;11172,368,phase,0,perm_phase,0,detect_phase,0
80,11159;5112;5589,590,phase,0,perm_phase,0,detect_phase,0
81,11160;1322;11161,1,phase,-1,perm_phase,-1,detect_phase,-1
82,11160;1322;5589,47,phase,-1,perm_phase,-1,detect_phase,-1
83,11160;5112;11159,152,phase,0,perm_phase,0,detect_phase,0
84,11160;5112;11172,797,phase,0,perm_phase,0,detect_phase,0
85,11160;5112;5589,507,phase,0,perm_phase,0,detect_phase,0
86,11160;5113;11148,1498,phase,-1,perm_phase,-1,detect_phase,-1
87,11160;5113;8002,33,phase,-1,perm_phase,-1,detect_phase,-1
88,11161;5103;5820,931,phase,-1,perm_phase,-1,detect_phase,-1
89,11161;5114;11173,383,phase,0,perm_phase,0,detect_phase,0
90,11161;5114;5589,91,phase,0,perm_phase,0,detect_phase,0
91,11161;5114;5592,318,phase,0,perm_phase,0,detect_phase,0
92,11172;5112;11159,91,phase,0,perm_phase,0,detect_phase,0
93,11172;5112;11160,766,phase,0,perm_phase,0,detect_phase,0
94,11172;5112;5589,200,phase,0,perm_phase,0,detect_phase,0
95,11172;5210;1348,79,phase,-1,perm_phase,-1,detect_phase,-1
96,11172;5210;1349,63,phase,-1,perm_phase,-1,detect_phase,-1
97,11172;5210;5211,1124,phase,-1,perm_phase,-1,detect_phase,-1
98,11173;5114;11161,417,phase,0,perm_phase,0,detect_phase,0
99,11173;5114;5589,75,phase,0,perm_phase,0,detect_phase,0
100,11173;5114;5592,138,phase,0,perm_phase,0,detect_phase,0
101,11173;5219;1349,42,phase,-1,perm_phase,-1,detect_phase,-1
102,11173;5219;1355,22,phase,-1,perm_phase,-1,detect_phase,-1
103,11173;5219;5232,556,phase,-1,perm_phase,-1,detect_phase,-1
104,11180;5211;11181,22,phase,0,perm_phase,0,detect_phase,0
105,11180;5211;5209,8,phase,0,perm_phase,0,detect_phase,0
106,11180;5211;5210,39,phase,0,perm_phase,0,detect_phase,0
107,11181;11182;5232,654,phase,-1,perm_phase,-1,detect_phase,-1
108,11181;5211;11180,3,phase,0,perm_phase,0,detect_phase,0
109,11181;5211;5209,5,phase,0,perm_phase,0,detect_phase,0
110,11181;5211;5210,89,phase,0,perm_phase,0,detect_phase,0
111,11182;11181;1349,15,phase,-1,perm_phase,-1,detect_phase,-1
112,11182;11181;1352,77,phase,-1,perm_phase,-1,detect_phase,-1
113,11182;11181;5211,97,phase,-1,perm_phase,-1,detect_phase,-1
114,11182;5232;11183,389,phase,-1,perm_phase,-1,detect_phase,-1
115,11182;5232;5219,26,phase,-1,perm_phase,-1,detect_phase,-1
116,11182;5232;6256,239,phase,-1,perm_phase,-1,detect_phase,-1
117,11183;5215;5588,780,phase,-1,perm_phase,-1,detect_phase,-1
118,11183;5215;6255,9,phase,-1,perm_phase,-1,detect_phase,-1
119,11183;5232;11182,35,phase,-1,perm_phase,-1,detect_phase,-1
120,11183;5232;5219,25,phase,-1,perm_phase,-1,detect_phase,-1
121,11183;5232;6256,5,phase,-1,perm_phase,-1,detect_phase,-1
122,11184;11257;1404,59,phase,-1,perm_phase,-1,detect_phase,-1
123,11184;11257;5175,668,phase,-1,perm_phase,-1,detect_phase,-1
124,11184;5588;1357,15,phase,-1,perm_phase,-1,detect_phase,-1
125,11184;5588;5215,38,phase,-1,perm_phase,-1,detect_phase,-1
126,11255;5117;1358,17,phase,-1,perm_phase,-1,detect_phase,-1
127,11255;5117;5,250,phase,-1,perm_phase,-1,detect_phase,-1
128,11255;5118;10854,0,phase,0,perm_phase,0,detect_phase,0
129,11255;5118;11910,293,phase,0,perm_phase,0,detect_phase,0
130,11255;5118;5727,596,phase,0,perm_phase,0,detect_phase,0
131,11257;11184;5588,53,phase,-1,perm_phase,-1,detect_phase,-1
132,11257;5175;11507,322,phase,-1,perm_phase,-1,detect_phase,-1
133,11257;5175;5729,58,phase,-1,perm_phase,-1,detect_phase,-1
134,11257;5175;6185,308,phase,-1,perm_phase,-1,detect_phase,-1
135,11259;5214;11261,83,phase,-1,perm_phase,-1,detect_phase,-1
136,11259;5214;11281,10,phase,-1,perm_phase,-1,detect_phase,-1
137,11259;5214;6256,6,phase,-1,perm_phase,-1,detect_phase,-1
138,11259;5587;10857,12,phase,0,perm_phase,0,detect_phase,0
139,11259;5587;5174,983,phase,0,perm_phase,0,detect_phase,0
140,11261;5208;11282,34,phase,0,perm_phase,0,detect_phase,0
141,11261;5208;5209,56,phase,0,perm_phase,0,detect_phase,0
142,11261;5208;5238,48,phase,0,perm_phase,0,detect_phase,0
143,11261;5214;11259,532,phase,-1,perm_phase,-1,detect_phase,-1
144,11261;5214;11281,37,phase,-1,perm_phase,-1,detect_phase,-1
145,11261;5214;6256,242,phase,-1,perm_phase,-1,detect_phase,-1
146,11281;5214;11259,171,phase,-1,perm_phase,-1,detect_phase,-1
147,11281;5214;11261,67,phase,-1,perm_phase,-1,detect_phase,-1
148,11281;5214;6256,232,phase,-1,perm_phase,-1,detect_phase,-1
149,11282;5208;11261,289,phase,0,perm_phase,0,detect_phase,0
150,11282;5208;5209,204,phase,0,perm_phase,0,detect_phase,0
151,11282;5208;5238,8,phase,0,perm_phase,0,detect_phase,0
152,11489;7984;5728,91,phase,-1,perm_phase,-1,detect_phase,-1
153,11507;5175;11257,14,phase,-1,perm_phase,-1,detect_phase,-1
154,11507;5175;5729,31,phase,-1,perm_phase,-1,detect_phase,-1
155,11507;5175;6185,712,phase,-1,perm_phase,-1,detect_phase,-1
156,11507;5216;10847,16,phase,-1,perm_phase,-1,detect_phase,-1
157,11507;5216;5356,679,phase,-1,perm_phase,-1,detect_phase,-1
158,11507;5216;5868,185,phase,-1,perm_phase,-1,detect_phase,-1
159,11763;5730;1360,29,phase,-1,perm_phase,-1,detect_phase,-1
160,11763;5730;8172,114,phase,-1,perm_phase,-1,detect_phase,-1
161,11763;7210;10854,477,phase,-1,perm_phase,-1,detect_phase,-1
162,11827;5440;11125,27,phase,0,perm_phase,0,detect_phase,0
163,11827;5440;11127,45,phase,0,perm_phase,0,detect_phase,0
164,11827;5440;4952,64,phase,0,perm_phase,0,detect_phase,0
165,11910;10853;1325,528,phase,-1,perm_phase,-1,detect_phase,-1
166,11910;10853;6270,68,phase,-1,perm_phase,-1,detect_phase,-1
167,11910;5118;10854,46,phase,0,perm_phase,0,detect_phase,0
168,11910;5118;11255,27,phase,0,perm_phase,0,detect_phase,0
169,11910;5118;5727,281,phase,0,perm_phase,0,detect_phase,0
170,1285;5018;10853,95,phase,-1,perm_phase,-1,detect_phase,-1
171,1285;5018;11124,16,phase,-1,perm_phase,-1,detect_phase,-1
172,1285;5018;11125,398,phase,-1,perm_phase,-1,detect_phase,-1
173,1285;5018;11128,282,phase,-1,perm_phase,-1,detect_phase,-1
174,1285;5018;11129,278,phase,-1,perm_phase,-1,detect_phase,-1
175,1285;5018;11146,156,phase,-1,perm_phase,-1,detect_phase,-1
176,1285;5018;11147,127,phase,-1,perm_phase,-1,detect_phase,-1
177,1285;5018;11148,214,phase,-1,perm_phase,-1,detect_phase,-1
178,1285;5018;11160,194,phase,-1,perm_phase,-1,detect_phase,-1
179,1285;5018;11161,140,phase,-1,perm_phase,-1,detect_phase,-1
180,1285;5018;11172,250,phase,-1,perm_phase,-1,detect_phase,-1
181,1285;5018;11173,136,phase,-1,perm_phase,-1,detect_phase,-1
182,1285;5018;11181,100,phase,-1,perm_phase,-1,detect_phase,-1
183,1285;5018;11183,102,phase,-1,perm_phase,-1,detect_phase,-1
184,1285;5018;11257,23,phase,-1,perm_phase,-1,detect_phase,-1
185,1285;5018;11259,6,phase,-1,perm_phase,-1,detect_phase,-1
186,1285;5018;11261,42,phase,-1,perm_phase,-1,detect_phase,-1
187,1285;5018;1289,9,phase,-1,perm_phase,-1,detect_phase,-1
188,1285;5018;3001,277,phase,-1,perm_phase,-1,detect_phase,-1
189,1285;5018;4952,657,phase,-1,perm_phase,-1,detect_phase,-1
190,1285;5018;4958,41,phase,-1,perm_phase,-1,detect_phase,-1
191,1285;5018;5017,1015,phase,-1,perm_phase,-1,detect_phase,-1
192,1285;5018;5018,659,phase,-1,perm_phase,-1,detect_phase,-1
193,1285;5018;5030,107,phase,-1,perm_phase,-1,detect_phase,-1
194,1285;5018;5109,313,phase,-1,perm_phase,-1,detect_phase,-1
195,1285;5018;5112,1418,phase,-1,perm_phase,-1,detect_phase,-1
196,1285;5018;5113,106,phase,-1,perm_phase,-1,detect_phase,-1
197,1285;5018;5174,18,phase,-1,perm_phase,-1,detect_phase,-1
198,1285;5018;5208,1164,phase,-1,perm_phase,-1,detect_phase,-1
199,1285;5018;5209,242,phase,-1,perm_phase,-1,detect_phase,-1
200,1285;5018;5210,304,phase,-1,perm_phase,-1,detect_phase,-1
201,1285;5018;5211,69,phase,-1,perm_phase,-1,detect_phase,-1
202,1285;5018;5214,470,phase,-1,perm_phase,-1,detect_phase,-1
203,1285;5018;5216,409,phase,-1,perm_phase,-1,detect_phase,-1
204,1285;5018;5219,162,phase,-1,perm_phase,-1,detect_phase,-1
205,1285;5018;5240,3,phase,-1,perm_phase,-1,detect_phase,-1
206,1285;5018;5436,1501,phase,-1,perm_phase,-1,detect_phase,-1
207,1285;5018;5440,136,phase,-1,perm_phase,-1,detect_phase,-1
208,1285;5018;5588,64,phase,-1,perm_phase,-1,detect_phase,-1
209,1285;5018;5589,225,phase,-1,perm_phase,-1,detect_phase,-1
210,1285;5018;5592,134,phase,-1,perm_phase,-1,detect_phase,-1
211,1285;5018;5727,440,phase,-1,perm_phase,-1,detect_phase,-1
212,1285;5018;5729,24,phase,-1,perm_phase,-1,detect_phase,-1
213,1285;5018;5736,82,phase,-1,perm_phase,-1,detect_phase,-1
214,1285;5018;5820,69,phase,-1,perm_phase,-1,detect_phase,-1
215,1285;5018;5868,193,phase,-1,perm_phase,-1,detect_phase,-1
216,1285;5018;6185,18,phase,-1,perm_phase,-1,detect_phase,-1
217,1285;5018;6255,20,phase,-1,perm_phase,-1,detect_phase,-1
218,1285;5018;6256,174,phase,-1,perm_phase,-1,detect_phase,-1
219,1286;11125;1289,8,phase,-1,perm_phase,-1,detect_phase,-1
220,1286;11125;5436,132,phase,-1,perm_phase,-1,detect_phase,-1
221,1286;11125;5440,242,phase,-1,perm_phase,-1,detect_phase,-1
222,1289;11124;1319,12,phase,-1,perm_phase,-1,detect_phase,-1
223,1289;11124;5022,1,phase,-1,perm_phase,-1,detect_phase,-1
224,1289;11125;1286,15,phase,-1,perm_phase,-1,detect_phase,-1
225,1289;11125;5436,1,phase,-1,perm_phase,-1,detect_phase,-1
226,1289;4952;1290,5,phase,-1,perm_phase,-1,detect_phase,-1
227,1289;4952;5022,369,phase,-1,perm_phase,-1,detect_phase,-1
228,1289;4952;5440,87,phase,-1,perm_phase,-1,detect_phase,-1
229,1289;5018;1285,14,phase,-1,perm_phase,-1,detect_phase,-1
230,1289;5018;5017,137,phase,-1,perm_phase,-1,detect_phase,-1
231,1289;5018;5436,82,phase,-1,perm_phase,-1,detect_phase,-1
232,1290;4952;1289,4,phase,-1,perm_phase,-1,detect_phase,-1
233,1290;4952;5022,142,phase,-1,perm_phase,-1,detect_phase,-1
234,1290;4952;5440,50,phase,-1,perm_phase,-1,detect_phase,-1
235,1296;5240;5010,3,phase,-1,perm_phase,-1,detect_phase,-1
236,1299;11129;5027,41,phase,-1,perm_phase,-1,detect_phase,-1
237,1299;11129;5034,4,phase,-1,perm_phase,-1,detect_phase,-1
238,1299;4958;5010,16,phase,-1,perm_phase,-1,detect_phase,-1
239,1299;4958;5030,25,phase,-1,perm_phase,-1,detect_phase,-1
240,1314;11146;1319,6,phase,-1,perm_phase,-1,detect_phase,-1
241,1314;11146;5017,44,phase,-1,perm_phase,-1,detect_phase,-1
242,1314;11146;5736,57,phase,-1,perm_phase,-1,detect_phase,-1
243,1316;11148;1320,1,phase,-1,perm_phase,-1,detect_phase,-1
244,1316;11148;5113,56,phase,-1,perm_phase,-1,detect_phase,-1
245,1316;11148;5736,47,phase,-1,perm_phase,-1,detect_phase,-1
246,1318;11160;5112,57,phase,-1,perm_phase,-1,detect_phase,-1
247,1318;11160;5113,46,phase,-1,perm_phase,-1,detect_phase,-1
248,1319;11124;1289,12,phase,-1,perm_phase,-1,detect_phase,-1
249,1319;11146;1314,3,phase,-1,perm_phase,-1,detect_phase,-1
250,1319;11146;5017,29,phase,-1,perm_phase,-1,detect_phase,-1
251,1319;11146;5736,25,phase,-1,perm_phase,-1,detect_phase,-1
252,1319;11147;5022,92,phase,-1,perm_phase,-1,detect_phase,-1
253,1319;11147;5820,61,phase,-1,perm_phase,-1,detect_phase,-1
254,1320;11148;5113,86,phase,-1,perm_phase,-1,detect_phase,-1
255,1320;11148;5736,24,phase,-1,perm_phase,-1,detect_phase,-1
256,1320;5820;11147,51,phase,-1,perm_phase,-1,detect_phase,-1
257,1320;5820;5103,18,phase,-1,perm_phase,-1,detect_phase,-1
258,1322;11160;5112,26,phase,-1,perm_phase,-1,detect_phase,-1
259,1322;11160;5113,65,phase,-1,perm_phase,-1,detect_phase,-1
260,1322;11161;1323,2,phase,-1,perm_phase,-1,detect_phase,-1
261,1322;11161;5103,1,phase,-1,perm_phase,-1,detect_phase,-1
262,1322;11161;5114,3,phase,-1,perm_phase,-1,detect_phase,-1
263,1322;5589;1353,4,phase,-1,perm_phase,-1,detect_phase,-1
264,1322;5589;5114,114,phase,-1,perm_phase,-1,detect_phase,-1
265,1323;11161;1322,2,phase,-1,perm_phase,-1,detect_phase,-1
266,1323;11161;5103,80,phase,-1,perm_phase,-1,detect_phase,-1
267,1323;11161;5114,53,phase,-1,perm_phase,-1,detect_phase,-1
268,1323;5592;1,76,phase,-1,perm_phase,-1,detect_phase,-1
269,1325;10853;11910,56,phase,-1,perm_phase,-1,detect_phase,-1
270,1325;10853;6270,39,phase,-1,perm_phase,-1,detect_phase,-1
271,1346;11172;5112,145,phase,-1,perm_phase,-1,detect_phase,-1
272,1346;11172;5210,79,phase,-1,perm_phase,-1,detect_phase,-1
273,1348;5210;11172,140,phase,-1,perm_phase,-1,detect_phase,-1
274,1348;5210;5211,81,phase,-1,perm_phase,-1,detect_phase,-1
275,1349;11181;11182,73,phase,-1,perm_phase,-1,detect_phase,-1
276,1349;11181;1352,3,phase,-1,perm_phase,-1,detect_phase,-1
277,1349;5210;11172,75,phase,-1,perm_phase,-1,detect_phase,-1
278,1349;5210;5211,8,phase,-1,perm_phase,-1,detect_phase,-1
279,1349;5219;11173,84,phase,-1,perm_phase,-1,detect_phase,-1
280,1351;5209;1352,5,phase,-1,perm_phase,-1,detect_phase,-1
281,1351;5209;5208,31,phase,-1,perm_phase,-1,detect_phase,-1
282,1351;5209;5211,120,phase,-1,perm_phase,-1,detect_phase,-1
283,1352;11181;11182,23,phase,-1,perm_phase,-1,detect_phase,-1
284,1352;11181;1349,1,phase,-1,perm_phase,-1,detect_phase,-1
285,1352;11261;1397,5,phase,-1,perm_phase,-1,detect_phase,-1
286,1352;11261;5208,2,phase,-1,perm_phase,-1,detect_phase,-1
287,1352;5209;1351,2,phase,-1,perm_phase,-1,detect_phase,-1
288,1352;5209;5208,5,phase,-1,perm_phase,-1,detect_phase,-1
289,1352;5209;5211,79,phase,-1,perm_phase,-1,detect_phase,-1
290,1352;6256;1356,2,phase,-1,perm_phase,-1,detect_phase,-1
291,1352;6256;5214,34,phase,-1,perm_phase,-1,detect_phase,-1
292,1352;6256;5232,98,phase,-1,perm_phase,-1,detect_phase,-1
293,1353;11172;5112,2,phase,-1,perm_phase,-1,detect_phase,-1
294,1353;11172;5210,24,phase,-1,perm_phase,-1,detect_phase,-1
295,1353;11173;5114,8,phase,-1,perm_phase,-1,detect_phase,-1
296,1353;11173;5219,58,phase,-1,perm_phase,-1,detect_phase,-1
297,1353;5589;1322,7,phase,-1,perm_phase,-1,detect_phase,-1
298,1353;5589;5112,58,phase,-1,perm_phase,-1,detect_phase,-1
299,1353;5589;5114,89,phase,-1,perm_phase,-1,detect_phase,-1
300,1354;11173;5114,53,phase,-1,perm_phase,-1,detect_phase,-1
301,1354;11173;5219,17,phase,-1,perm_phase,-1,detect_phase,-1
302,1354;5592;1,54,phase,-1,perm_phase,-1,detect_phase,-1
303,1354;5592;1323,2,phase,-1,perm_phase,-1,detect_phase,-1
304,1354;5592;5114,2,phase,-1,perm_phase,-1,detect_phase,-1
305,1355;11183;5215,51,phase,-1,perm_phase,-1,detect_phase,-1
306,1355;5219;11173,61,phase,-1,perm_phase,-1,detect_phase,-1
307,1355;5219;5232,17,phase,-1,perm_phase,-1,detect_phase,-1
308,1356;11183;5215,51,phase,-1,perm_phase,-1,detect_phase,-1
309,1356;11259;5214,6,phase,-1,perm_phase,-1,detect_phase,-1
310,1356;6255;10857,4,phase,-1,perm_phase,-1,detect_phase,-1
311,1356;6255;1357,12,phase,-1,perm_phase,-1,detect_phase,-1
312,1356;6256;1352,6,phase,-1,perm_phase,-1,detect_phase,-1
313,1356;6256;5232,37,phase,-1,perm_phase,-1,detect_phase,-1
314,1357;5174;5587,5,phase,-1,perm_phase,-1,detect_phase,-1
315,1357;5174;5868,25,phase,-1,perm_phase,-1,detect_phase,-1
316,1357;5588;11184,23,phase,-1,perm_phase,-1,detect_phase,-1
317,1357;5588;5215,41,phase,-1,perm_phase,-1,detect_phase,-1
318,1357;6255;10857,1,phase,-1,perm_phase,-1,detect_phase,-1
319,1357;6255;1356,3,phase,-1,perm_phase,-1,detect_phase,-1
320,1358;3000;3001,1070,phase,-1,perm_phase,-1,detect_phase,-1
321,1358;5117;11255,33,phase,-1,perm_phase,-1,detect_phase,-1
322,1358;5117;5,355,phase,-1,perm_phase,-1,detect_phase,-1
323,1358;5117;5106,252,phase,-1,perm_phase,-1,detect_phase,-1
324,1359;3001;3000,178,phase,-1,perm_phase,-1,detect_phase,-1
325,1359;3001;8172,99,phase,-1,perm_phase,-1,detect_phase,-1
326,1359;6185;5175,18,phase,-1,perm_phase,-1,detect_phase,-1
327,1397;11261;1352,1,phase,-1,perm_phase,-1,detect_phase,-1
328,1397;11261;5208,10,phase,-1,perm_phase,-1,detect_phase,-1
329,1397;11261;5214,24,phase,-1,perm_phase,-1,detect_phase,-1
330,1404;11257;11184,3,phase,-1,perm_phase,-1,detect_phase,-1
331,1404;11257;5175,20,phase,-1,perm_phase,-1,detect_phase,-1
332,1;2;3,1719,phase,-1,perm_phase,-1,detect_phase,-1
333,1;5592;1323,20,phase,-1,perm_phase,-1,detect_phase,-1
334,1;5592;1354,5,phase,-1,perm_phase,-1,detect_phase,-1
335,1;5592;5114,698,phase,-1,perm_phase,-1,detect_phase,-1
336,2;1;5592,723,phase,-1,perm_phase,-1,detect_phase,-1
337,2;3;4,1719,phase,-1,perm_phase,-1,detect_phase,-1
338,3000;1358;5117,640,phase,-1,perm_phase,-1,detect_phase,-1
339,3000;3001;1359,188,phase,-1,perm_phase,-1,detect_phase,-1
340,3000;3001;8172,884,phase,-1,perm_phase,-1,detect_phase,-1
341,3001;3000;1358,178,phase,-1,perm_phase,-1,detect_phase,-1
342,3001;8172;11489,84,phase,-1,perm_phase,-1,detect_phase,-1
343,3001;8172;5730,77,phase,-1,perm_phase,-1,detect_phase,-1
344,3001;8172;6185,822,phase,-1,perm_phase,-1,detect_phase,-1
345,3;2;1,723,phase,-1,perm_phase,-1,detect_phase,-1
346,3;4;5,1719,phase,-1,perm_phase,-1,detect_phase,-1
347,4156;10849;7984,1,phase,-1,perm_phase,-1,detect_phase,-1
348,4804;5106;10852,669,phase,-1,perm_phase,-1,detect_phase,-1
349,4804;5106;5117,445,phase,-1,perm_phase,-1,detect_phase,-1
350,4804;5109;11150,481,phase,-1,perm_phase,-1,detect_phase,-1
351,4804;5109;11151,15,phase,-1,perm_phase,-1,detect_phase,-1
352,4899;5030;10872,24,phase,0,perm_phase,0,detect_phase,0
353,4899;5030;11128,7,phase,0,perm_phase,0,detect_phase,0
354,4899;5030;4958,76,phase,0,perm_phase,0,detect_phase,0
355,4952;5022;11124,19,phase,0,perm_phase,0,detect_phase,0
356,4952;5022;11147,514,phase,0,perm_phase,0,detect_phase,0
357,4952;5022;5524,153,phase,0,perm_phase,0,detect_phase,0
358,4952;5440;11125,132,phase,0,perm_phase,0,detect_phase,0
359,4952;5440;11127,85,phase,0,perm_phase,0,detect_phase,0
360,4952;5440;11827,230,phase,0,perm_phase,0,detect_phase,0
361,4958;5010;5027,613,phase,-1,perm_phase,-1,detect_phase,-1
362,4958;5010;5240,141,phase,6,perm_phase,0,detect_phase,6
363,4958;5030;10872,126,phase,0,perm_phase,0,detect_phase,0
364,4958;5030;11128,535,phase,0,perm_phase,0,detect_phase,0
365,4958;5030;4899,198,phase,0,perm_phase,0,detect_phase,0
366,4;3;2,723,phase,-1,perm_phase,-1,detect_phase,-1
367,4;5;5117,1719,phase,-1,perm_phase,-1,detect_phase,-1
368,5009;5027;11129,234,phase,0,perm_phase,0,detect_phase,0
369,5009;5027;11150,269,phase,0,perm_phase,0,detect_phase,0
370,5009;5027;5010,0,phase,0,perm_phase,0,detect_phase,0
371,5009;5240;1296,26,phase,-1,perm_phase,-1,detect_phase,-1
372,5009;5240;5010,556,phase,-1,perm_phase,-1,detect_phase,-1
373,5009;5863;5524,211,phase,-1,perm_phase,-1,detect_phase,-1
374,5010;4958;1299,54,phase,-1,perm_phase,-1,detect_phase,-1
375,5010;4958;5030,834,phase,-1,perm_phase,-1,detect_phase,-1
376,5010;5027;11129,115,phase,0,perm_phase,0,detect_phase,0
377,5010;5027;11150,499,phase,0,perm_phase,0,detect_phase,0
378,5010;5027;5009,0,phase,0,perm_phase,0,detect_phase,0
379,5010;5240;1296,18,phase,-1,perm_phase,-1,detect_phase,-1
380,5010;5240;5009,132,phase,-1,perm_phase,-1,detect_phase,-1
381,5017;11124;5022,642,phase,-1,perm_phase,-1,detect_phase,-1
382,5017;11146;1314,33,phase,-1,perm_phase,-1,detect_phase,-1
383,5017;11146;1319,41,phase,-1,perm_phase,-1,detect_phase,-1
384,5017;11146;5736,1314,phase,-1,perm_phase,-1,detect_phase,-1
385,5017;5018;1285,176,phase,-1,perm_phase,-1,detect_phase,-1
